gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSMUSG00000070495	ENSMUSP00000091845	mus_musculus	59.1195	ortholog_one2one	ENSG00000124092	ENSP00000243914	homo_sapiens	56.7119	NULL	NULL	100	93.75	1	90040932
ENSMUSG00000020950	ENSMUSP00000136372	mus_musculus	97.5052	ortholog_one2one	ENSG00000176165	ENSP00000339004	homo_sapiens	95.91	NULL	NULL	100	100.00	1	90040933
ENSMUSG00000034484	ENSMUSP00000039243	mus_musculus	97.4952	ortholog_one2one	ENSG00000205302	ENSP00000368831	homo_sapiens	97.4952	NULL	NULL	100	100.00	1	90040934
ENSMUSG00000047694	ENSMUSP00000056039	mus_musculus	83.4746	ortholog_one2one	ENSG00000181704	ENSP00000417573	homo_sapiens	83.4746	NULL	NULL	100	100.00	1	90040935
ENSMUSG00000024072	ENSMUSP00000024873	mus_musculus	97.1545	ortholog_one2one	ENSG00000119820	ENSP00000238831	homo_sapiens	97.9508	NULL	NULL	100	100.00	1	90040936
ENSMUSG00000024487	ENSMUSP00000025364	mus_musculus	92.607	ortholog_one2one	ENSG00000145817	ENSP00000274496	homo_sapiens	92.607	NULL	NULL	100	100.00	1	90040937
ENSMUSG00000029158	ENSMUSP00000031045	mus_musculus	81.4961	ortholog_one2one	ENSG00000177752	ENSP00000412696	homo_sapiens	80.8594	NULL	NULL	100	100.00	1	90040938
ENSMUSG00000032556	ENSMUSP00000116249	mus_musculus	84.375	ortholog_one2one	ENSG00000170819	ENSP00000304987	homo_sapiens	84.5783	NULL	NULL	100	100.00	1	90040939
ENSMUSG00000069255	ENSMUSP00000093603	mus_musculus	90.7317	ortholog_one2one	ENSG00000112679	ENSP00000397459	homo_sapiens	90.7317	NULL	NULL	50	100.00	1	90040940
ENSMUSG00000027230	ENSMUSP00000028663	mus_musculus	92.1154	ortholog_one2one	ENSG00000157613	ENSP00000481956	homo_sapiens	92.2929	NULL	NULL	100	100.00	1	90040941
ENSMUSG00000029108	ENSMUSP00000142319	mus_musculus	97.8486	ortholog_one2one	ENSG00000169851	ENSP00000512266	homo_sapiens	97.8486	NULL	NULL	100	100.00	1	90040942
ENSMUSG00000038543	ENSMUSP00000102749	mus_musculus	56.7568	ortholog_one2one	ENSG00000118292	ENSP00000358095	homo_sapiens	64.1221	NULL	NULL	100	100.00	1	90040943
ENSMUSG00000045045	ENSMUSP00000050039	mus_musculus	96.6981	ortholog_one2one	ENSG00000173621	ENSP00000312535	homo_sapiens	96.8504	NULL	NULL	100	100.00	1	90040944
ENSMUSG00000069670	ENSMUSP00000140463	mus_musculus	97.5962	ortholog_one2one	ENSG00000188580	ENSP00000357402	homo_sapiens	97.5962	NULL	NULL	100	100.00	1	90040945
ENSMUSG00000015533	ENSMUSP00000053891	mus_musculus	82.5127	ortholog_one2one	ENSG00000164171	ENSP00000296585	homo_sapiens	82.3031	NULL	NULL	75	100.00	1	90040946
ENSMUSG00000004655	ENSMUSP00000004774	mus_musculus	94.052	ortholog_one2one	ENSG00000240583	ENSP00000311165	homo_sapiens	94.052	NULL	NULL	50	100.00	1	90040947
ENSMUSG00000071855	ENSMUSP00000072614	mus_musculus	85.5238	ortholog_one2one	ENSG00000164221	ENSP00000368931	homo_sapiens	84.8771	NULL	NULL	100	100.00	1	90040948
ENSMUSG00000036641	ENSMUSP00000153944	mus_musculus	70.9516	ortholog_one2one	ENSG00000153237	ENSP00000283233	homo_sapiens	71.912	NULL	NULL	100	100.00	1	90040949
ENSMUSG00000047888	ENSMUSP00000064336	mus_musculus	94.2541	ortholog_one2one	ENSG00000100354	ENSP00000401946	homo_sapiens	93.0715	NULL	NULL	100	100.00	1	90040950
ENSMUSG00000014303	ENSMUSP00000014447	mus_musculus	93.0902	ortholog_one2one	ENSG00000126603	ENSP00000395547	homo_sapiens	92.5573	NULL	NULL	100	100.00	1	90040951
ENSMUSG00000039917	ENSMUSP00000049060	mus_musculus	88.0886	ortholog_one2one	ENSG00000005486	ENSP00000006777	homo_sapiens	87.3626	NULL	NULL	100	100.00	1	90040952
ENSMUSG00000038437	ENSMUSP00000103212	mus_musculus	91.7042	ortholog_one2one	ENSG00000275023	ENSP00000479910	homo_sapiens	93.0467	NULL	NULL	100	100.00	1	90040953
ENSMUSG00000030822	ENSMUSP00000033095	mus_musculus	73.0392	ortholog_one2one	ENSG00000156858	ENSP00000300835	homo_sapiens	76.4103	NULL	NULL	100	100.00	1	90040954
ENSMUSG00000054280	ENSMUSP00000113259	mus_musculus	58.3968	ortholog_one2one	ENSG00000183530	ENSP00000331845	homo_sapiens	53.51	NULL	NULL	50	99.32	1	90040955
ENSMUSG00000021866	ENSMUSP00000022416	mus_musculus	93.2406	ortholog_one2one	ENSG00000122359	ENSP00000404412	homo_sapiens	92.8713	NULL	NULL	50	100.00	1	90040956
ENSMUSG00000086587	ENSMUSP00000159570	mus_musculus	94.8718	ortholog_one2one	ENSG00000253250	ENSP00000454561	homo_sapiens	94.8718	NULL	NULL	100	100.00	1	90040957
ENSMUSG00000023967	ENSMUSP00000024763	mus_musculus	80.6122	ortholog_one2one	ENSG00000096080	ENSP00000361206	homo_sapiens	80.6122	NULL	NULL	100	100.00	1	90040960
ENSMUSG00000035297	ENSMUSP00000048416	mus_musculus	99.5074	ortholog_one2one	ENSG00000138663	ENSP00000264389	homo_sapiens	99.5074	NULL	NULL	100	100.00	1	90040961
ENSMUSG00000020720	ENSMUSP00000021063	mus_musculus	97.5877	ortholog_one2one	ENSG00000197170	ENSP00000348442	homo_sapiens	97.5877	NULL	NULL	100	100.00	1	90040962
ENSMUSG00000046607	ENSMUSP00000057532	mus_musculus	72.8261	ortholog_one2one	ENSG00000135116	ENSP00000257572	homo_sapiens	73.6264	NULL	NULL	100	100.00	1	90040963
ENSMUSG00000022120	ENSMUSP00000022716	mus_musculus	81.3019	ortholog_one2one	ENSG00000152193	ENSP00000282003	homo_sapiens	80.854	NULL	NULL	100	100.00	1	90040964
ENSMUSG00000048379	ENSMUSP00000066031	mus_musculus	87.156	ortholog_one2one	ENSG00000180008	ENSP00000452522	homo_sapiens	86.3636	NULL	NULL	100	100.00	1	90040965
ENSMUSG00000031925	ENSMUSP00000124083	mus_musculus	82.6496	ortholog_one2one	ENSG00000184384	ENSP00000434552	homo_sapiens	83.6505	NULL	NULL	100	100.00	1	90040966
ENSMUSG00000061143	ENSMUSP00000112637	mus_musculus	87.8414	ortholog_one2one	ENSG00000196782	ENSP00000421180	homo_sapiens	87.6098	NULL	NULL	50	100.00	1	90040967
ENSMUSG00000050567	ENSMUSP00000059210	mus_musculus	86.5686	ortholog_one2one	ENSG00000161021	ENSP00000292599	homo_sapiens	86.9094	NULL	NULL	100	100.00	1	90040968
ENSMUSG00000020053	ENSMUSP00000113905	mus_musculus	91.5033	ortholog_one2one	ENSG00000017427	ENSP00000337612	homo_sapiens	91.5033	NULL	NULL	100	100.00	1	90040969
ENSMUSG00000030306	ENSMUSP00000056353	mus_musculus	82.5902	ortholog_one2one	ENSG00000133687	ENSP00000442046	homo_sapiens	88.2086	NULL	NULL	100	100.00	1	90040970
ENSMUSG00000024989	ENSMUSP00000127961	mus_musculus	75.3247	ortholog_one2one	ENSG00000138180	ENSP00000360540	homo_sapiens	75	NULL	NULL	100	100.00	1	90040971
ENSMUSG00000038201	ENSMUSP00000103403	mus_musculus	87.7301	ortholog_one2one	ENSG00000104848	ENSP00000221444	homo_sapiens	94.0789	NULL	NULL	100	100.00	1	90040972
ENSMUSG00000028760	ENSMUSP00000159837	mus_musculus	73.1383	ortholog_one2one	ENSG00000075151	ENSP00000473510	homo_sapiens	83.7904	NULL	NULL	100	100.00	1	90040973
ENSMUSG00000027274	ENSMUSP00000105716	mus_musculus	77.193	ortholog_one2one	ENSG00000125863	ENSP00000246062	homo_sapiens	77.193	NULL	NULL	100	100.00	1	90040974
ENSMUSG00000005732	ENSMUSP00000111309	mus_musculus	91.133	ortholog_one2one	ENSG00000099901	ENSP00000401564	homo_sapiens	66.5468	NULL	NULL	100	100.00	1	90040975
ENSMUSG00000009108	ENSMUSP00000053818	mus_musculus	95.7627	ortholog_one2one	ENSG00000134183	ENSP00000505083	homo_sapiens	95.7627	NULL	NULL	100	100.00	1	90040976
ENSMUSG00000001240	ENSMUSP00000122072	mus_musculus	62.4339	ortholog_one2one	ENSG00000131477	ENSP00000253796	homo_sapiens	67.4286	NULL	NULL	100	100.00	1	90040977
ENSMUSG00000038264	ENSMUSP00000042211	mus_musculus	89.3072	ortholog_one2one	ENSG00000138623	ENSP00000261918	homo_sapiens	89.039	NULL	NULL	100	100.00	1	90040978
ENSMUSG00000019590	ENSMUSP00000019734	mus_musculus	88.4	ortholog_one2one	ENSG00000008283	ENSP00000354028	homo_sapiens	88.0478	NULL	NULL	100	100.00	1	90040979
ENSMUSG00000027015	ENSMUSP00000028403	mus_musculus	74.1379	ortholog_one2one	ENSG00000071967	ENSP00000319141	homo_sapiens	75.1748	NULL	NULL	100	100.00	1	90040980
ENSMUSG00000034445	ENSMUSP00000158186	mus_musculus	84.7107	ortholog_one2one	ENSG00000162144	ENSP00000294072	homo_sapiens	84.7107	NULL	NULL	100	100.00	1	90040981
ENSMUSG00000053175	ENSMUSP00000113851	mus_musculus	82.3661	ortholog_one2one	ENSG00000069399	ENSP00000164227	homo_sapiens	81.2775	NULL	NULL	100	100.00	1	90040982
ENSMUSG00000019845	ENSMUSP00000019991	mus_musculus	91.1579	ortholog_one2one	ENSG00000074935	ENSP00000357651	homo_sapiens	91.1579	NULL	NULL	100	100.00	1	90040983
ENSMUSG00000005533	ENSMUSP00000005671	mus_musculus	95.9825	ortholog_one2one	ENSG00000140443	ENSP00000497069	homo_sapiens	96.1229	NULL	NULL	25	100.00	1	90040991
ENSMUSG00000057101	ENSMUSP00000064611	mus_musculus	68.7023	ortholog_one2one	ENSG00000167384	ENSP00000468021	homo_sapiens	67.6692	NULL	NULL	25	99.18	1	90040992
ENSMUSG00000074749	ENSMUSP00000096884	mus_musculus	65.7554	ortholog_one2one	ENSG00000088970	ENSP00000479542	homo_sapiens	67.9049	NULL	NULL	100	99.66	1	90040993
ENSMUSG00000045515	ENSMUSP00000052088	mus_musculus	99.5976	ortholog_one2one	ENSG00000198914	ENSP00000355001	homo_sapiens	99	NULL	NULL	100	100.00	1	90040994
ENSMUSG00000029276	ENSMUSP00000077168	mus_musculus	86.0738	ortholog_one2one	ENSG00000174842	ENSP00000359385	homo_sapiens	86.3636	NULL	NULL	100	100.00	1	90040995
ENSMUSG00000058569	ENSMUSP00000105531	mus_musculus	93.617	ortholog_one2one	ENSG00000184840	ENSP00000330945	homo_sapiens	93.617	NULL	NULL	75	100.00	1	90040996
ENSMUSG00000070366	ENSMUSP00000091557	mus_musculus	99.262	ortholog_one2one	ENSG00000203805	ENSP00000381302	homo_sapiens	99.262	NULL	NULL	100	100.00	1	90040997
ENSMUSG00000054836	ENSMUSP00000142823	mus_musculus	80.0752	ortholog_one2one	ENSG00000163832	ENSP00000296149	homo_sapiens	80.0752	NULL	NULL	100	100.00	1	90040998
ENSMUSG00000020383	ENSMUSP00000020650	mus_musculus	57.2519	ortholog_one2one	ENSG00000169194	ENSP00000304915	homo_sapiens	51.3699	NULL	NULL	100	100.00	1	90040999
ENSMUSG00000022967	ENSMUSP00000023689	mus_musculus	46.1017	ortholog_one2one	ENSG00000142166	ENSP00000270139	homo_sapiens	48.833	NULL	NULL	100	96.70	0	90041000
ENSMUSG00000031480	ENSMUSP00000067701	mus_musculus	78.7309	ortholog_one2one	ENSG00000136114	ENSP00000258613	homo_sapiens	78.6385	NULL	NULL	50	100.00	1	90041001
ENSMUSG00000041355	ENSMUSP00000141441	mus_musculus	97.2678	ortholog_one2one	ENSG00000163479	ENSP00000295702	homo_sapiens	97.2678	NULL	NULL	100	100.00	1	90041002
ENSMUSG00000001156	ENSMUSP00000001184	mus_musculus	85.9031	ortholog_one2one	ENSG00000059728	ENSP00000264444	homo_sapiens	88.2353	NULL	NULL	100	99.29	1	90041003
ENSMUSG00000062078	ENSMUSP00000156511	mus_musculus	100	ortholog_one2one	ENSG00000112531	ENSP00000355094	homo_sapiens	100	NULL	NULL	100	100.00	1	90041049
ENSMUSG00000034282	ENSMUSP00000037850	mus_musculus	82.801	ortholog_one2one	ENSG00000167880	ENSP00000301607	homo_sapiens	82.8824	NULL	NULL	100	100.00	1	90041050
ENSMUSG00000039457	ENSMUSP00000039360	mus_musculus	88.2554	ortholog_one2one	ENSG00000118898	ENSP00000340510	homo_sapiens	88.1549	NULL	NULL	100	100.00	1	90041051
ENSMUSG00000023259	ENSMUSP00000140849	mus_musculus	77.4406	ortholog_one2one	ENSG00000225697	ENSP00000378920	homo_sapiens	77.3386	NULL	NULL	100	100.00	1	90041052
ENSMUSG00000042268	ENSMUSP00000036916	mus_musculus	89.8734	ortholog_one2one	ENSG00000174502	ENSP00000356103	homo_sapiens	89.7598	NULL	NULL	100	100.00	1	90041053
ENSMUSG00000029015	ENSMUSP00000030878	mus_musculus	95.0269	ortholog_one2one	ENSG00000170615	ENSP00000304783	homo_sapiens	95.0269	NULL	NULL	100	100.00	1	90041054
ENSMUSG00000076759	ENSMUSP00000142736	mus_musculus	71.5596	ortholog_one2one	ENSG00000211778	ENSP00000451535	homo_sapiens	71.5596	NULL	NULL	75	100.00	1	90041055
ENSMUSG00000035776	ENSMUSP00000078944	mus_musculus	79.9065	ortholog_one2one	ENSG00000102181	ENSP00000359403	homo_sapiens	65.2672	NULL	NULL	100	95.91	1	90041056
ENSMUSG00000024778	ENSMUSP00000025691	mus_musculus	50.1529	ortholog_one2one	ENSG00000026103	ENSP00000498466	homo_sapiens	48.9552	NULL	NULL	100	93.90	0	90041057
ENSMUSG00000038241	ENSMUSP00000091988	mus_musculus	79.4118	ortholog_one2one	ENSG00000126001	ENSP00000380661	homo_sapiens	78.5012	NULL	NULL	100	99.94	1	90041058
ENSMUSG00000021957	ENSMUSP00000022529	mus_musculus	94.703	ortholog_one2one	ENSG00000163931	ENSP00000417773	homo_sapiens	94.703	NULL	NULL	100	100.00	1	90041059
ENSMUSG00000026976	ENSMUSP00000028355	mus_musculus	96.7177	ortholog_one2one	ENSG00000125618	ENSP00000395498	homo_sapiens	98.2222	NULL	NULL	50	100.00	1	90041060
ENSMUSG00000043430	ENSMUSP00000100594	mus_musculus	65.7088	ortholog_one2one	ENSG00000178597	ENSP00000317445	homo_sapiens	65.8349	NULL	NULL	100	100.00	1	90041061
ENSMUSG00000037593	ENSMUSP00000158919	mus_musculus	84.4828	ortholog_one2one	ENSG00000167524	ENSP00000301037	homo_sapiens	83.6585	NULL	NULL	0	100.00	1	90041062
ENSMUSG00000021322	ENSMUSP00000021757	mus_musculus	76.3066	ortholog_one2one	ENSG00000136250	ENSP00000483783	homo_sapiens	76.1739	NULL	NULL	50	100.00	1	90041063
ENSMUSG00000026156	ENSMUSP00000066582	mus_musculus	90.4321	ortholog_one2one	ENSG00000112309	ENSP00000230053	homo_sapiens	90.7121	NULL	NULL	100	100.00	1	90041064
ENSMUSG00000020027	ENSMUSP00000020215	mus_musculus	93.9394	ortholog_one2one	ENSG00000120833	ENSP00000449227	homo_sapiens	93.9394	NULL	NULL	100	100.00	1	90041065
ENSMUSG00000045598	ENSMUSP00000101919	mus_musculus	87.1404	ortholog_one2one	ENSG00000180035	ENSP00000480262	homo_sapiens	83.3333	NULL	NULL	100	100.00	1	90041066
ENSMUSG00000030001	ENSMUSP00000032070	mus_musculus	66.4948	ortholog_one2one	ENSG00000183733	ENSP00000333097	homo_sapiens	58.9041	NULL	NULL	50	96.73	1	90041067
ENSMUSG00000047617	ENSMUSP00000109899	mus_musculus	74.6341	ortholog_one2one	ENSG00000310560	ENSP00000360682	homo_sapiens	75	NULL	NULL	100	100.00	1	90041068
ENSMUSG00000050058	ENSMUSP00000059630	mus_musculus	69.3069	ortholog_one2one	ENSG00000178257	ENSP00000325638	homo_sapiens	67.9612	NULL	NULL	75	100.00	1	90041069
ENSMUSG00000035057	ENSMUSP00000041629	mus_musculus	63.0027	ortholog_one2one	ENSG00000205301	ENSP00000421185	homo_sapiens	62.8342	NULL	NULL	100	99.50	1	90041070
ENSMUSG00000024330	ENSMUSP00000122082	mus_musculus	94.5276	ortholog_one2one	ENSG00000204248	ENSP00000339915	homo_sapiens	94.5276	NULL	NULL	100	100.00	1	90041071
ENSMUSG00000051062	ENSMUSP00000128889	mus_musculus	89.4904	ortholog_one2one	ENSG00000188573	ENSP00000473383	homo_sapiens	84.1317	NULL	NULL	100	100.00	1	90041072
ENSMUSG00000046865	ENSMUSP00000037613	mus_musculus	94.4954	ortholog_one2one	ENSG00000105202	ENSP00000221801	homo_sapiens	96.2617	NULL	NULL	50	100.00	1	90041073
ENSMUSG00000026527	ENSMUSP00000142278	mus_musculus	96.162	ortholog_one2one	ENSG00000182901	ENSP00000404399	homo_sapiens	91.1111	NULL	NULL	100	100.00	1	90041074
ENSMUSG00000023885	ENSMUSP00000128308	mus_musculus	88.5666	ortholog_one2one	ENSG00000186340	ENSP00000482784	homo_sapiens	88.5666	NULL	NULL	100	100.00	1	90041075
ENSMUSG00000031297	ENSMUSP00000109339	mus_musculus	81.7152	ortholog_one2one	ENSG00000165349	ENSP00000363417	homo_sapiens	81.5832	NULL	NULL	100	100.00	1	90041078
ENSMUSG00000052854	ENSMUSP00000108675	mus_musculus	70.2405	ortholog_one2one	ENSG00000123572	ENSP00000434830	homo_sapiens	64.6018	NULL	NULL	100	100.00	1	90041079
ENSMUSG00000019868	ENSMUSP00000119829	mus_musculus	91.2621	ortholog_one2one	ENSG00000009844	ENSP00000356602	homo_sapiens	91.8567	NULL	NULL	75	100.00	1	90041080
ENSMUSG00000041890	ENSMUSP00000083754	mus_musculus	92.6219	ortholog_one2one	ENSG00000139436	ENSP00000347464	homo_sapiens	92.6219	NULL	NULL	75	100.00	1	90041081
ENSMUSG00000060882	ENSMUSP00000080257	mus_musculus	99.0476	ortholog_one2one	ENSG00000184408	ENSP00000333496	homo_sapiens	99.0476	NULL	NULL	100	100.00	1	90041082
ENSMUSG00000042050	ENSMUSP00000047334	mus_musculus	75.0751	ortholog_one2one	ENSG00000126870	ENSP00000384290	homo_sapiens	70.3565	NULL	NULL	75	97.14	1	90041083
ENSMUSG00000036560	ENSMUSP00000041579	mus_musculus	88.4544	ortholog_one2one	ENSG00000153902	ENSP00000312273	homo_sapiens	88.4544	NULL	NULL	100	100.00	1	90041084
ENSMUSG00000029591	ENSMUSP00000031587	mus_musculus	86.6013	ortholog_one2one	ENSG00000076248	ENSP00000242576	homo_sapiens	84.6645	NULL	NULL	100	100.00	1	90041085
ENSMUSG00000047642	ENSMUSP00000113963	mus_musculus	74.7604	ortholog_one2one	ENSG00000185306	ENSP00000446101	homo_sapiens	75.2412	NULL	NULL	100	100.00	1	90041086
ENSMUSG00000031889	ENSMUSP00000034361	mus_musculus	96.9194	ortholog_one2one	ENSG00000125149	ENSP00000219139	homo_sapiens	96.9194	NULL	NULL	100	100.00	1	90041087
ENSMUSG00000038122	ENSMUSP00000097328	mus_musculus	82.0216	ortholog_one2one	ENSG00000146350	ENSP00000381270	homo_sapiens	84.5664	NULL	NULL	100	100.00	1	90041088
ENSMUSG00000014550	ENSMUSP00000014694	mus_musculus	83.908	ortholog_one2one	ENSG00000131381	ENSP00000253699	homo_sapiens	83.801	NULL	NULL	50	100.00	1	90041089
ENSMUSG00000044626	ENSMUSP00000062310	mus_musculus	77.827	ortholog_one2one	ENSG00000163898	ENSP00000296252	homo_sapiens	77.827	NULL	NULL	100	100.00	1	90041090
ENSMUSG00000032231	ENSMUSP00000034756	mus_musculus	97.6401	ortholog_one2one	ENSG00000182718	ENSP00000387545	homo_sapiens	97.6401	NULL	NULL	100	100.00	1	90041091
ENSMUSG00000028159	ENSMUSP00000029806	mus_musculus	93.2143	ortholog_one2one	ENSG00000070190	ENSP00000423602	homo_sapiens	93.2143	NULL	NULL	100	100.00	1	90041092
ENSMUSG00000035505	ENSMUSP00000113353	mus_musculus	78.6145	ortholog_one2one	ENSG00000163626	ENSP00000425261	homo_sapiens	78.1437	NULL	NULL	100	100.00	1	90041093
ENSMUSG00000000959	ENSMUSP00000000985	mus_musculus	74.8268	ortholog_one2one	ENSG00000155463	ENSP00000483491	homo_sapiens	74.4828	NULL	NULL	100	100.00	1	90041094
ENSMUSG00000033434	ENSMUSP00000076458	mus_musculus	62.0623	ortholog_one2one	ENSG00000178605	ENSP00000316598	homo_sapiens	61.8217	NULL	NULL	25	96.37	1	90041095
ENSMUSG00000030008	ENSMUSP00000032080	mus_musculus	97.8723	ortholog_one2one	ENSG00000135617	ENSP00000258083	homo_sapiens	97.8723	NULL	NULL	100	100.00	1	90041096
ENSMUSG00000005251	ENSMUSP00000019386	mus_musculus	90.3308	ortholog_one2one	ENSG00000183421	ENSP00000332454	homo_sapiens	90.5612	NULL	NULL	100	100.00	1	90041097
ENSMUSG00000039646	ENSMUSP00000045162	mus_musculus	83.5067	ortholog_one2one	ENSG00000168140	ENSP00000306864	homo_sapiens	83.5067	NULL	NULL	100	100.00	1	90041098
ENSMUSG00000027457	ENSMUSP00000105501	mus_musculus	85.6061	ortholog_one2one	ENSG00000101298	ENSP00000371291	homo_sapiens	84.0149	NULL	NULL	100	100.00	1	90041099
ENSMUSG00000022340	ENSMUSP00000087511	mus_musculus	71.2484	ortholog_one2one	ENSG00000147642	ENSP00000276646	homo_sapiens	85.2187	NULL	NULL	100	100.00	1	90041100
ENSMUSG00000044700	ENSMUSP00000101312	mus_musculus	83.4337	ortholog_one2one	ENSG00000188807	ENSP00000344503	homo_sapiens	83.1832	NULL	NULL	100	100.00	1	90041101
ENSMUSG00000020677	ENSMUSP00000048802	mus_musculus	88.6288	ortholog_one2one	ENSG00000278053	ENSP00000479504	homo_sapiens	88.4808	NULL	NULL	75	100.00	1	90041102
ENSMUSG00000030160	ENSMUSP00000032263	mus_musculus	78.4946	ortholog_one2one	ENSG00000165685	ENSP00000445582	homo_sapiens	79.7814	NULL	NULL	100	100.00	1	90041103
ENSMUSG00000025467	ENSMUSP00000026540	mus_musculus	46.9799	ortholog_one2one	ENSG00000165828	ENSP00000416126	homo_sapiens	46.3576	NULL	NULL	100	99.13	0	90041104
ENSMUSG00000045326	ENSMUSP00000099680	mus_musculus	85.0746	ortholog_one2one	ENSG00000143107	ENSP00000359034	homo_sapiens	85.5389	NULL	NULL	100	100.00	1	90041105
ENSMUSG00000020644	ENSMUSP00000152052	mus_musculus	98.5075	ortholog_one2one	ENSG00000115738	ENSP00000379585	homo_sapiens	98.5075	NULL	NULL	100	100.00	1	90041106
ENSMUSG00000049307	ENSMUSP00000053027	mus_musculus	74.3649	ortholog_one2one	ENSG00000196371	ENSP00000351602	homo_sapiens	60.7547	NULL	NULL	100	100.00	1	90041107
ENSMUSG00000039217	ENSMUSP00000151002	mus_musculus	64.5833	ortholog_one2one	ENSG00000150782	ENSP00000280357	homo_sapiens	64.2487	NULL	NULL	100	97.46	1	90041108
ENSMUSG00000055254	ENSMUSP00000078757	mus_musculus	94.0317	ortholog_one2one	ENSG00000148053	ENSP00000277120	homo_sapiens	92.1241	NULL	NULL	100	100.00	1	90041109
ENSMUSG00000035228	ENSMUSP00000041033	mus_musculus	89.9642	ortholog_one2one	ENSG00000173581	ENSP00000465757	homo_sapiens	89.6429	NULL	NULL	75	100.00	1	90041110
ENSMUSG00000029475	ENSMUSP00000038229	mus_musculus	93.9649	ortholog_one2one	ENSG00000089094	ENSP00000366271	homo_sapiens	92.0659	NULL	NULL	100	100.00	1	90041111
ENSMUSG00000058230	ENSMUSP00000075242	mus_musculus	97.7985	ortholog_one2one	ENSG00000160007	ENSP00000500409	homo_sapiens	97.7985	NULL	NULL	100	100.00	1	90041112
ENSMUSG00000056486	ENSMUSP00000107655	mus_musculus	96.2963	ortholog_one2one	ENSG00000128656	ENSP00000386741	homo_sapiens	96.2963	NULL	NULL	100	100.00	1	90041113
ENSMUSG00000004633	ENSMUSP00000035908	mus_musculus	97.6496	ortholog_one2one	ENSG00000106069	ENSP00000222792	homo_sapiens	97.6496	NULL	NULL	100	100.00	1	90041114
ENSMUSG00000032714	ENSMUSP00000043085	mus_musculus	87.2456	ortholog_one2one	ENSG00000105137	ENSP00000341489	homo_sapiens	87.483	NULL	NULL	75	100.00	1	90041115
ENSMUSG00000036863	ENSMUSP00000041897	mus_musculus	67.8082	ortholog_one2one	ENSG00000097096	ENSP00000340594	homo_sapiens	74.6231	NULL	NULL	75	100.00	1	90041116
ENSMUSG00000040883	ENSMUSP00000158874	mus_musculus	79.3651	ortholog_one2one	ENSG00000105518	ENSP00000346954	homo_sapiens	79.3651	NULL	NULL	100	100.00	1	90041117
ENSMUSG00000035451	ENSMUSP00000041118	mus_musculus	95.7265	ortholog_one2one	ENSG00000129514	ENSP00000250448	homo_sapiens	94.9153	NULL	NULL	100	100.00	1	90041118
ENSMUSG00000028228	ENSMUSP00000029885	mus_musculus	94.3715	ortholog_one2one	ENSG00000085719	ENSP00000477590	homo_sapiens	93.6685	NULL	NULL	100	100.00	1	90041119
ENSMUSG00000027770	ENSMUSP00000029336	mus_musculus	92.4076	ortholog_one2one	ENSG00000174953	ENSP00000417078	homo_sapiens	91.7659	NULL	NULL	100	100.00	1	90041120
ENSMUSG00000009633	ENSMUSP00000009777	mus_musculus	77.6699	ortholog_one2one	ENSG00000123689	ENSP00000355996	homo_sapiens	77.6699	NULL	NULL	75	100.00	1	90041121
ENSMUSG00000074247	ENSMUSP00000121042	mus_musculus	98.0392	ortholog_one2one	ENSG00000130311	ENSP00000352928	homo_sapiens	98.0392	NULL	NULL	100	100.00	1	90041122
ENSMUSG00000049548	ENSMUSP00000023713	mus_musculus	85.4651	ortholog_one2one	ENSG00000161850	ENSP00000257974	homo_sapiens	85.9649	NULL	NULL	100	100.00	1	90041123
ENSMUSG00000025652	ENSMUSP00000026744	mus_musculus	53.8462	ortholog_one2one	ENSG00000183396	ENSP00000329557	homo_sapiens	57.2327	NULL	NULL	100	100.00	1	90041124
ENSMUSG00000027667	ENSMUSP00000141341	mus_musculus	92.9897	ortholog_one2one	ENSG00000121864	ENSP00000417740	homo_sapiens	92.9897	NULL	NULL	100	100.00	1	90041125
ENSMUSG00000064115	ENSMUSP00000113500	mus_musculus	89.8851	ortholog_one2one	ENSG00000175161	ENSP00000373200	homo_sapiens	96.7822	NULL	NULL	100	100.00	1	90041126
ENSMUSG00000050271	ENSMUSP00000106118	mus_musculus	77.8587	ortholog_one2one	ENSG00000275342	ENSP00000481109	homo_sapiens	76.0313	NULL	NULL	50	100.00	1	90041127
ENSMUSG00000044674	ENSMUSP00000058629	mus_musculus	94.5483	ortholog_one2one	ENSG00000157240	ENSP00000287934	homo_sapiens	93.8176	NULL	NULL	50	100.00	1	90041128
ENSMUSG00000020926	ENSMUSP00000069466	mus_musculus	93.7018	ortholog_one2one	ENSG00000073670	ENSP00000200557	homo_sapiens	94.7984	NULL	NULL	100	100.00	1	90041129
ENSMUSG00000024391	ENSMUSP00000025249	mus_musculus	80	ortholog_one2one	ENSG00000204444	ENSP00000365081	homo_sapiens	80.8511	NULL	NULL	100	100.00	1	90041130
ENSMUSG00000046179	ENSMUSP00000056778	mus_musculus	83.6047	ortholog_one2one	ENSG00000129173	ENSP00000250024	homo_sapiens	82.9296	NULL	NULL	100	100.00	1	90041131
ENSMUSG00000037161	ENSMUSP00000123126	mus_musculus	44.4444	ortholog_one2one	ENSG00000137463	ENSP00000381928	homo_sapiens	55	NULL	NULL	100	96.08	0	90041132
