gene_id,pearson_r,pearson_p,gene_name,procrustes_contribution,mean_expression,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage,seq_identity,pLI,oe_lof_upper,mis_z,oe_lof,oe_mis
ENSG00000188243,-0.10609420308433339,0.5441278645271573,COMMD6,0.013979124742160044,0.6164403616428571,84.7059,82.7586,100.0,100.0,83.73225,0.17236,0.99,-0.68732,0.31499,1.2704
ENSG00000188257,-0.0842665119440962,0.6303176637699809,PLA2G2A,0.00263677361783196,0.21330644119175002,32.6389,31.9728,100.0,100.0,32.30585,0.097278,1.292,0.68388,0.41673,0.78664
ENSG00000188266,0.5174480644509504,0.0014560418426050525,HYKK,0.000567366283154779,0.018312879173114284,79.8928,79.2553,100.0,100.0,79.57405,7.3257e-06,1.145,0.67303,0.67511,0.86528
ENSG00000188277,0.5451753402713806,0.0007074883981639717,C15orf62,2.2121340382497003e-05,0.0029571917924142857,86.2857,86.2857,100.0,100.0,86.2857,0.034814,1.229,1.0595,0.47813,0.71308
ENSG00000188282,-0.07842244360802383,0.6543014022035402,RUFY4,0.0001219497778773988,0.008651312761453572,61.8214,62.6998,100.0,100.0,62.2606,5.0653e-14,1.193,-0.065502,0.84197,1.0104
ENSG00000188283,0.19219464793723284,0.26868495679633625,ZNF383,0.0013720725289934686,0.04509943508799999,83.7895,81.2245,25.0,98.4,82.507,3.6577e-11,1.25,1.0514,0.84271,0.81319
ENSG00000188306,0.06087144040531332,0.7283178204133535,LRRIQ4,7.549414739856852e-05,0.003163342076451428,69.4643,65.2685,100.0,98.12,67.3664,1.7762e-07,1.123,0.20374,0.70665,0.96717
ENSG00000188312,0.35057639390713646,0.03894591941198718,CENPP,0.00375317738444436,0.14592999642914287,66.6667,67.1329,0.0,100.0,66.8998,0.046312,0.677,0.32049,0.32211,0.92612
ENSG00000188315,0.026485848749741633,0.8799535821932033,C3orf62,0.0009417730804736715,0.03171479452428572,75.2809,79.7619,100.0,100.0,77.5214,0.00012633,1.365,0.16865,0.72939,0.96012
ENSG00000188316,0.5584848941428036,0.0004891219137743189,ENO4,0.0004283536060754111,0.013533543086149999,72.48,73.301,100.0,100.0,72.8905,8.0499e-07,1.494,0.28436,0.88607,0.9337
ENSG00000188322,0.1472475192804372,0.39861008342929155,SBK1,0.0018474417935961769,0.030914185558285717,93.8679,95.4436,50.0,100.0,94.65575000000001,0.36812,0.702,2.9371,0.22299,0.47395
ENSG00000188334,,,BSPH1,7.969064862436224e-06,0.00026723997389142856,49.2424,48.8722,100.0,77.62,49.0573,0.016492,1.075,0.81858,0.47007,0.70504
ENSG00000188338,0.9314123344480235,4.82361430055549e-16,SLC38A3,0.011011644447771574,0.04203232692349714,90.0794,89.901,100.0,100.0,89.9902,,,,,
ENSG00000188340,-0.09800404188887266,0.5754151994808142,OR6N2,1.4819192128982576e-05,0.00024517801680785717,85.8044,85.8044,75.0,100.0,85.8044,0.0018194,1.381,0.1554,0.66221,0.96643
ENSG00000188342,0.558654003653412,0.00048678470125398146,GTF2F2,0.002797081704524215,0.2713968206857143,97.992,97.992,75.0,100.0,97.992,0.00020055,0.848,1.2872,0.4858,0.67207
ENSG00000188343,0.7869444946837918,2.0705014761841818e-08,CIBAR1,0.0014232096998326367,0.1149879054142857,86.5052,70.4225,100.0,100.0,78.46385000000001,5.788e-08,1.105,0.96697,0.70652,0.77469
ENSG00000188352,,,FOCAD,0.003426783954920112,0.14288445700000002,83.8423,83.9822,100.0,100.0,83.91225,7.2122e-37,0.877,-2.9255,0.72048,1.2698
ENSG00000188368,0.17196414273682745,0.3232555405427417,PRR19,7.643631254519172e-05,0.002590165177164285,70.2247,68.306,100.0,100.0,69.26535,0.81244,0.48,0.30068,0.10109,0.94276
ENSG00000188373,0.5735641851890212,0.00031584141080033,GPR15LG,9.598249131743149e-05,0.07999213727185714,54.321,56.4103,100.0,100.0,55.36565,0.21211,1.487,-0.49078,0.34118,1.2086
ENSG00000188385,0.35347668188807096,0.0372485631413159,JAKMIP3,0.00011345979106622884,0.004335507712142856,94.3262,94.5498,100.0,100.0,94.438,0.067007,0.399,1.32,0.25082,0.83532
ENSG00000188386,-0.05449638389503175,0.7558559615414534,PPP3R2,7.82752210707292e-06,0.0007566195131057142,80.5882,76.5363,100.0,100.0,78.56225,0.0010651,1.889,0.00059282,1.1801,0.99984
ENSG00000188389,0.7893831957304229,1.7463182524670158e-08,PDCD1,0.004361489634386219,0.03220244289641428,59.7222,59.7222,50.0,98.55,59.7222,0.41706,0.662,1.2939,0.21037,0.7352
ENSG00000188394,0.42476516625099825,0.01097763173265074,GPR21,2.2638378343467283e-05,0.0017092010201714286,91.1175,91.1175,100.0,100.0,91.1175,0.1128,0.83,0.41564,0.32115,0.91517
ENSG00000188396,0.41469644797308947,0.013251111551343632,DYNLT4,7.460630069532806e-05,0.006761844210142859,69.6833,70.3196,100.0,100.0,70.00145,0.011783,1.705,0.78792,0.7439,0.79692
ENSG00000188404,0.8416325907859076,2.3967951067153917e-10,SELL,0.01134231122506246,0.29193012989628564,76.0753,76.0753,100.0,97.28,76.0753,4.9624e-07,1.01,0.31982,0.63519,0.93496
ENSG00000188419,0.2946686484786817,0.08573111096762309,CHM,0.0030779764675740143,0.1579773835714286,83.461,82.3263,100.0,100.0,82.89365000000001,0.99899,0.194,0.79323,0.040999,0.85241
ENSG00000188425,0.16465285791024026,0.34455915270521364,NANOS2,8.709194420729667e-06,0.00012573457216285715,74.6377,75.7353,100.0,100.0,75.1865,0.051664,1.654,0.4838,0.59453,0.86572
ENSG00000188428,0.3119223850858065,0.06812898777370156,BLOC1S5,0.0007710431914496127,0.04785279150442857,75.9358,76.7568,100.0,100.0,76.3463,2.8546e-09,1.808,-0.25009,1.1935,1.0697
ENSG00000188452,0.6631310666424769,1.4175757458233742e-05,CERKL,0.00028252306838903545,0.008084715914428572,72.9323,73.9048,100.0,100.0,73.41855,9.8447e-25,1.542,-0.26627,1.1588,1.043
ENSG00000188467,0.5811236581186661,0.0002516159541988213,SLC24A5,0.0005670800034161832,0.02048245679811429,84.8,84.6307,100.0,100.0,84.71535,5.1503e-10,1.163,0.31742,0.77548,0.94571
ENSG00000188483,0.4116920135580703,0.014001855913304337,IER5L,0.002146834472144559,0.12743345380857143,93.8119,93.3498,75.0,100.0,93.58085,0.55377,0.718,0.57473,0.1513,0.85476
ENSG00000188486,0.4472586459868173,0.007063565054141328,H2AX,0.002934248325529893,0.20373498945,97.2028,97.2028,100.0,100.0,97.2028,0.17652,1.632,2.0338,0.4084,0.37799
ENSG00000188487,0.42300727626429935,0.011348872316209058,INSC,0.0009667509660203432,0.008411789522485716,94.3609,94.3609,75.0,100.0,94.3609,1.706e-18,1.315,-0.19031,0.95946,1.0287
ENSG00000188488,-0.05121956612526093,0.7701291198639529,SERPINA5,0.0020772059892839897,0.03983808128214286,63.3005,63.4568,100.0,100.0,63.37865,6.2368e-09,1.72,-1.2389,1.0966,1.2272
ENSG00000188493,0.35892254129910006,0.03422377290072965,ACTMAP,0.00036282380585753675,0.021176519617142855,76.0684,73.9612,100.0,100.0,75.01480000000001,5.1312e-06,1.199,0.045867,0.7072,0.99061
ENSG00000188501,-0.0624238559426812,0.7216607583563841,LCTL,6.29011748158712e-05,0.0011553267321000003,83.5979,83.7456,100.0,100.0,83.67175,9.6021e-20,1.231,0.88135,0.91195,0.86304
ENSG00000188505,0.39610348973766657,0.018495941394847767,NCCRP1,0.00015977031568477321,0.005993976425000001,74.1818,70.1031,75.0,100.0,72.14245,7.6409e-09,1.48,0.31747,0.93389,0.93011
ENSG00000188508,-0.045079223933586196,0.7970727365625437,KRTDAP,0.0001677467291260404,0.013084714961922856,54.5455,52.9412,100.0,100.0,53.74335,0.08346,0.913,0.17364,0.35325,0.93568
ENSG00000188517,0.12134818972409843,0.48742761878319885,COL25A1,0.0007707254309319841,0.023470487391357146,92.6606,90.991,100.0,100.0,91.8258,1.6393e-18,0.877,1.4487,0.6667,0.79101
ENSG00000188522,0.8470321145577531,1.4107904097665544e-10,FAM83G,0.0005222976976766544,0.03700413849766857,80.0729,81.1576,100.0,100.0,80.61525,3.3167e-05,0.723,1.3953,0.44623,0.82969
ENSG00000188523,-0.21104337774092702,0.22361572870372146,CFAP77,9.987831600787892e-05,0.003241933600842857,87.6761,87.9859,100.0,100.0,87.831,1.693e-07,1.289,-0.16061,0.79554,1.0315
ENSG00000188529,0.6012347338808431,0.0001336343022413685,SRSF10,0.006984029173460098,0.5154772412857143,100.0,100.0,100.0,100.0,100.0,0.42275,1.642,0.58922,0.0,0.51447
ENSG00000188542,0.26793897489718294,0.11966314354630316,DUSP28,0.0005161317962085624,0.05422767438428571,73.8636,79.7546,100.0,98.55,76.8091,0.17995,1.618,-1.0538,0.40045,1.3343
ENSG00000188549,,,CCDC9B,0.00023799489328885155,0.014007816442857141,65.9184,64.6,100.0,100.0,65.25919999999999,1.405e-13,1.142,-0.57728,0.80612,1.0915
ENSG00000188554,0.16682340207016783,0.3381473787067192,NBR1,0.0033195219913498895,0.23902282621428572,84.9896,83.0972,100.0,100.0,84.04339999999999,6.6564e-09,0.652,1.3618,0.45629,0.82626
ENSG00000188559,0.0337315211478567,0.8474559091025905,RALGAPA2,0.01904710058801277,0.40727196252857145,91.3508,91.3996,100.0,100.0,91.3752,3.0325e-17,0.587,0.88793,0.4579,0.91911
ENSG00000188566,,,NDOR1,0.0006924474513931804,0.0199366805,81.5745,81.4381,100.0,100.0,81.50630000000001,4.8084e-13,1.082,-0.61419,0.76386,1.0877
ENSG00000188573,0.054802460905115306,0.7545267203568413,FBLL1,1.3747327119111979e-05,0.0009867370952414286,84.1317,89.4904,100.0,100.0,86.81105,0.086897,1.359,1.4043,0.44211,0.6985
ENSG00000188580,-0.07971863485669406,0.6489513642247589,NKAIN2,0.0006718908956197119,0.03670238362688428,97.5962,97.5962,100.0,100.0,97.5962,0.023684,0.768,1.0181,0.36526,0.7377
ENSG00000188582,0.9947249847843035,3.208631757826815e-34,PAQR9,0.008064267119276994,0.021789112166784714,92.8382,93.3333,100.0,100.0,93.08574999999999,0.1367,0.783,2.8261,0.30277,0.49533
ENSG00000188596,,,CFAP54,0.0008546747637526221,0.013960027288571427,73.4496,71.7124,100.0,100.0,72.581,3.7412e-41,0.747,1.4491,0.62554,0.88874
ENSG00000188603,0.5648549092658963,0.0004076492013263736,CLN3,0.0010580753087488226,0.09274184114285713,85.8447,85.8447,50.0,100.0,85.8447,1.3327e-07,0.906,-0.14569,0.58831,1.026
ENSG00000188612,0.5651213585664979,0.0004045216019942502,SUMO2,0.01045606424686845,1.1149215675714288,100.0,100.0,100.0,100.0,100.0,0.86943,0.45,2.2021,0.0,0.12078
ENSG00000188613,0.2394445192501405,0.16593753386952478,NANOS1,0.00041232761892527007,0.01571798151257143,76.3699,83.5206,100.0,100.0,79.94525,0.54106,1.222,1.1971,0.0,0.62939
ENSG00000188620,0.2825126222771374,0.10010195618128889,HMX3,1.1508960487759672e-05,0.0004088466845078571,95.7983,96.0674,100.0,100.0,95.93285,0.91992,0.37,0.90769,0.0,0.80739
ENSG00000188636,0.35268844169414426,0.03770381439589462,RTL6,0.00045296363883268556,0.020039954206585716,92.887,91.358,100.0,100.0,92.1225,0.018186,1.527,1.2958,0.61665,0.72272
ENSG00000188641,0.09727969792548788,0.5782555102780318,DPYD,0.019953484248925492,0.6838865684053858,89.561,89.561,100.0,100.0,89.561,3.3686e-22,1.005,-0.21667,0.77223,1.0259
ENSG00000188643,0.7960707285393425,1.0821274555665316e-08,S100A16,0.007615785999141973,0.43534542282461863,84.466,70.1613,100.0,99.35,77.31365,0.0010573,1.89,-0.51201,1.1837,1.1795
ENSG00000188647,-0.20612820554553007,0.2348362040375509,PTAR1,0.004012332882780562,0.1578975299257143,88.5572,83.9623,100.0,100.0,86.25975,0.86445,0.393,1.4435,0.15203,0.71722
ENSG00000188649,,,CC2D2B,0.0012308389038197544,0.02740792892857143,74.3911,76.0854,100.0,99.46,75.23825,6.9071e-08,0.966,1.2863,0.62735,0.74271
ENSG00000188655,-0.047636071428671795,0.7858234004406804,RNASE9,1.2022015298159527e-07,3.746318386385715e-05,31.3725,34.7826,100.0,100.0,33.07755,0.33655,1.833,-0.13189,0.0,1.0345
ENSG00000188659,0.6345552616705981,4.243462994352707e-05,SAXO2,0.00032047911659631694,0.013188484023014285,72.0524,83.7563,50.0,100.0,77.90435,8.3284e-11,1.806,-0.20523,1.2219,1.039
ENSG00000188674,0.0503603052459635,0.7738844211176361,C2orf80,1.384659999895425e-05,0.0012209728402457142,65.8031,54.9784,100.0,100.0,60.39075,7.5e-11,1.631,-0.10052,1.0701,1.0275
ENSG00000188676,0.8786820865366108,3.938303583144582e-12,IDO2,0.0033010719207487655,0.017589977530285714,71.9902,72.3457,100.0,99.02,72.16794999999999,3.1422e-09,1.25,-0.45576,0.8117,1.0874
ENSG00000188677,0.601985255450095,0.0001304081197670007,PARVB,0.007256622632953531,0.13948705692542857,90.9341,90.6849,100.0,100.0,90.8095,2.3813e-13,1.278,0.096674,0.88729,0.98234
ENSG00000188687,0.023414413945366162,0.8937908950934569,SLC4A5,8.805729894373241e-05,0.007166464370900001,90.5442,90.9498,100.0,100.0,90.747,1.1368e-13,0.752,1.3948,0.55412,0.85024
ENSG00000188690,-0.04971668434104001,0.7767006074074506,UROS,0.001315898281593551,0.11025670842857142,77.7358,77.7358,100.0,99.56,77.7358,0.031627,0.726,-0.081662,0.3455,1.0195
ENSG00000188694,-0.08403817082336915,0.6312480249448921,KRTAP24-1,2.702929494263235e-07,8.687438522571429e-05,59.0551,60.4839,100.0,100.0,59.7695,6.5742e-07,1.927,-0.50363,1.4693,1.1222
ENSG00000188706,0.05341933629343466,0.7605388576369785,ZDHHC9,0.002027840928317618,0.0993932381,98.3516,98.3516,100.0,100.0,98.3516,0.73749,0.479,2.5504,0.15225,0.42445
ENSG00000188710,-0.27394505557521764,0.1112822959913577,QRFP,0.0004987684683310214,0.0087711600394,61.7647,67.7419,100.0,100.0,64.7533,,,-0.51264,,1.1534
ENSG00000188716,-0.10544087178816146,0.5466242512999984,DUSP29,1.1045763744151798e-05,0.0005191910041857143,81.8182,83.7209,100.0,100.0,82.76955000000001,2.4781e-07,1.881,0.59352,1.2789,0.86528
ENSG00000188725,0.23175552933316368,0.18037128858442117,SMIM15,0.0012637391524050149,0.13109408652285715,98.6487,98.6487,100.0,100.0,98.6487,0.15518,1.714,0.2672,0.46867,0.87909
ENSG00000188729,0.19856788139243084,0.25282624508331575,OSTN,0.00020289159898502994,0.0029673228574,74.4361,76.1538,100.0,100.0,75.29495,0.00053727,1.745,-0.1458,0.91663,1.0499
ENSG00000188730,0.0749113854900611,0.6688779956985619,VWC2,1.8551798019725526e-05,0.01138683886637143,90.7692,91.0494,100.0,100.0,90.9093,0.97088,0.274,1.6745,0.0,0.64297
ENSG00000188732,0.41342802743148455,0.013563817639940433,FAM221A,0.0008233311967787736,0.040118272569928566,82.5503,81.7276,100.0,100.0,82.13895,1.7027e-12,1.664,0.34042,1.1224,0.92405
ENSG00000188735,-0.09158356549137113,0.6008070958876591,TMEM120B,0.00213087322904017,0.07118408543142858,94.3953,94.3953,100.0,100.0,94.3953,0.0071229,0.611,0.96626,0.33861,0.80471
ENSG00000188738,,,FSIP2,0.00026674688988621387,0.03895683559857143,59.4035,58.6562,100.0,99.38,59.029849999999996,4.6257e-28,0.512,3.3079,0.42538,0.83001
ENSG00000188739,0.4731975012580072,0.0040927162121234565,RBM34,0.0017645794606937818,0.09327298937571428,69.7674,67.8733,50.0,100.0,68.82034999999999,4.6408e-15,1.431,-0.39354,1.0028,1.0724
ENSG00000188747,0.629008376335375,5.183996986114709e-05,NOXA1,0.000594449402922189,0.040465080694385716,58.8235,63.0631,100.0,95.92,60.9433,2.8065e-09,1.032,0.57823,0.68828,0.89893
ENSG00000188760,0.3346531039724934,0.049413745385392595,TMEM198,4.0761187232146384e-05,0.006957023476224285,97.7778,97.7778,100.0,100.0,97.7778,0.40662,0.563,1.0349,0.21778,0.80986
ENSG00000188761,-0.07980650831473367,0.6485892866271679,BCL2L15,0.00015649494674509895,0.023743154060381428,71.1656,69.4611,100.0,100.0,70.31335,0.048246,1.097,0.24951,0.42493,0.9275
ENSG00000188763,-0.02468815836217596,0.8880484913269554,FZD9,2.784118774614535e-05,0.011813981415889999,95.7699,95.6081,100.0,100.0,95.689,0.0019309,0.834,2.0084,0.44404,0.71235
ENSG00000188766,0.30714217080469985,0.07269364108166987,SPRED3,0.00022989449542917475,0.006735039041942857,94.6341,95.098,100.0,100.0,94.86605,0.21151,0.687,1.4345,0.26577,0.69526
ENSG00000188770,0.15329296356815164,0.37930908535975977,OPTC,1.1880408616134897e-05,0.002272965233862857,72.2892,73.1707,100.0,100.0,72.72995,4.8162e-10,1.809,-0.52886,1.2105,1.1092
ENSG00000188771,-0.12728581840855568,0.46621165340508236,PLET1,0.00024306886515353842,0.08028415294371428,28.5024,24.8945,100.0,95.18,26.69845,6.8789e-06,1.674,0.83648,0.96259,0.7752
ENSG00000188778,-0.03428458889213355,0.8449847784518694,ADRB3,4.48072042904049e-05,0.0024290013377428568,78.4314,79.2079,75.0,100.0,78.81965,2.4637e-07,1.683,0.40578,1.0223,0.92493
ENSG00000188779,0.0950820777754343,0.5869110893728622,SKOR1,4.4753971832676124e-05,0.0012299873085714287,92.6425,92.7386,100.0,100.0,92.69055,6.8995e-09,0.736,2.1841,0.50639,0.71901
ENSG00000188782,0.8508255641462742,9.603373427913391e-11,CATSPER4,1.599358042869278e-05,0.0014504582113814286,65.678,70.1357,100.0,100.0,67.90684999999999,5.7136e-11,1.123,0.37434,0.76528,0.93712
ENSG00000188783,0.8594073605384893,3.8633551753366964e-11,PRELP,0.0010093723924451928,0.3393591360911286,89.7906,90.7407,100.0,100.0,90.26565,4.7067e-05,1.281,0.74106,0.71076,0.86073
ENSG00000188784,0.16624042012574164,0.33986228067563534,PLA2G2E,3.334098891834772e-06,0.0020911376933024283,84.507,84.507,100.0,100.0,84.507,2.4363e-05,1.736,0.28576,0.98866,0.91742
ENSG00000188786,-0.2265375631097839,0.19065946811906065,MTF1,0.0014379758838645566,0.14944355644285715,82.8685,92.4444,100.0,99.93,87.65645,0.96897,0.321,2.5403,0.15244,0.65043
ENSG00000188800,-0.10848896142985903,0.5350239702897611,TMCO2,7.4448724137388e-05,0.0018134369890214284,75.2747,73.262,75.0,100.0,74.26835,5.4723e-05,1.566,0.40972,0.85024,0.87769
ENSG00000188803,0.4387745764500728,0.008369968911600453,SHISA6,0.00018268905507745333,0.013108632963200001,89.1107,93.5238,100.0,100.0,91.31725,0.85318,0.398,2.1522,0.15397,0.65166
ENSG00000188807,0.6608784241321687,1.5520451978927494e-05,TMEM201,0.0003824477195702076,0.03310939507714286,83.1832,83.4337,100.0,100.0,83.30845,0.99004,0.286,1.3273,0.1108,0.81929
ENSG00000188811,0.10930192180121781,0.5319501735897862,NHLRC3,0.0023933710245494836,0.10549430192,83.8617,83.8617,100.0,100.0,83.8617,1.8477e-05,1.01,0.29318,0.59528,0.93887
ENSG00000188816,0.056809168323048505,0.7458292557263522,HMX2,5.931249338055677e-06,0.0002223625909142857,93.7729,93.7729,100.0,100.0,93.7729,4.9891e-05,1.587,-0.085141,0.86481,1.0194
ENSG00000188817,0.5368974841436575,0.0008833153622730173,SNTN,3.109742235918367e-05,0.0023137257205128573,72.1088,72.1088,100.0,100.0,72.1088,0.00010257,1.765,0.13182,0.98463,0.95723
ENSG00000188820,0.21740585235467078,0.20964228649596248,CALHM6,0.0008292220898665493,0.04505203858524286,68.254,68.6901,75.0,100.0,68.47205,0.009461,1.773,0.1917,0.82374,0.95344
ENSG00000188822,0.8493357632186909,1.1183235420163502e-10,CNR2,0.0026556411099154884,0.03151795040482857,79.7222,82.7089,100.0,100.0,81.21555000000001,6.5369e-06,1.683,0.68129,0.97047,0.86448
ENSG00000188827,0.3896369733806361,0.02068458841037486,SLX4,0.0001707255830172972,0.023867025355714284,51.5267,60.3834,100.0,100.0,55.95505,1.5676e-22,0.872,-1.8817,0.68004,1.1632
ENSG00000188833,0.7941422776328774,1.2444871151547184e-08,ENTPD8,0.00264864336442248,0.039343942114071426,74.3434,74.0443,100.0,100.0,74.19385,1.0421e-11,1.232,-0.22901,0.83997,1.0366
ENSG00000188846,0.7047908579491002,2.2868364071781614e-06,RPL14,0.026985263646920644,2.5551074128571427,85.5814,84.7926,100.0,100.0,85.187,0.89508,0.406,0.35716,0.085493,0.90703
ENSG00000188848,0.31443323605713436,0.06582309806431079,BEND4,0.001315643003741744,0.02284256838842857,89.8876,88.7246,100.0,100.0,89.3061,0.98484,0.292,1.1002,0.092898,0.79432
ENSG00000188859,-0.09045918735571508,0.6053029963515861,FAM78B,0.0011770658904095256,0.02009760578068572,100.0,100.0,100.0,100.0,100.0,0.31111,0.758,1.5463,0.24077,0.64935
ENSG00000188869,0.09869881018288827,0.5726967841884747,TMC3,0.0001446387317897301,0.003367778928457143,81.5455,81.4714,100.0,100.0,81.50845000000001,3.8941e-22,1.034,0.5143,0.79189,0.94178
ENSG00000188878,0.26176856124169157,0.12875529846339295,FBF1,0.00038964944627840274,0.03614179067714286,66.8118,65.3879,100.0,99.89,66.09985,1.7393000000000002e-20,0.872,1.0597,0.67197,0.8858
ENSG00000188883,-0.03775136498585737,0.8295290944682471,KLRG2,3.3075567505681206e-05,0.006106410497777144,56.7237,59.9483,100.0,100.0,58.336,5.1131e-12,1.731,0.71242,1.168,0.85441
ENSG00000188886,0.36775890021714996,0.029743744342267654,ASTL,0.0019341282237588047,0.032888240828831426,67.5174,66.8966,100.0,100.0,67.207,6.048e-07,1.132,0.28783,0.69895,0.95073
ENSG00000188895,0.8193262527555096,1.767426144073718e-09,MSL1,0.0008472270722801627,0.25720502762857145,96.4169,96.1039,100.0,100.0,96.2604,0.9989,0.151,1.7703,0.0,0.63099
ENSG00000188906,0.5418341110107733,0.000774330289763736,LRRK2,0.002278252909976908,0.19997685079000002,86.6245,86.6245,100.0,100.0,86.6245,2.5757e-30,0.64,1.2621,0.52611,0.90065
ENSG00000188909,0.012148276559655113,0.9447806828537174,BSX,7.281240048941945e-06,0.00016875574619142853,95.7082,96.1207,100.0,100.0,95.91445,0.0079075,1.327,0.48434,0.58419,0.88072
ENSG00000188910,0.8327468430161812,5.500681497274252e-10,GJB3,1.8298281786506167e-05,0.038987437906968576,82.5926,82.5926,100.0,100.0,82.5926,0.0021767,1.323,-0.52594,0.63246,1.1142
ENSG00000188916,0.36642845658751255,0.030385755272516517,INSYN2A,0.0005566054100030907,0.022740619285085716,83.7161,85.3191,100.0,100.0,84.5176,0.9149,0.377,-0.12136,0.11961,1.0196
ENSG00000188917,0.2853929602690639,0.09654183546601255,TRMT2B,0.0008286279505039958,0.07943061065714285,74.6032,76.2677,100.0,100.0,75.43545,4.5938e-07,1.018,1.0304,0.64052,0.79024
ENSG00000188921,0.3035318471184968,0.07629668992939063,HACD4,0.002289432496381074,0.1006272629753,85.3448,85.3448,100.0,100.0,85.3448,2.0561e-05,1.188,-0.46605,0.68071,1.1213
ENSG00000188931,0.16502909561871804,0.34344248256944426,CFAP126,5.486891499967728e-05,0.005156005162714285,74.0113,56.2232,100.0,90.93,65.11725,6.1884e-06,1.693,0.71335,0.97905,0.79707
ENSG00000188937,-0.14780238059059866,0.3968154699646023,NYX,2.6106594832464115e-05,0.0008469527820000001,84.6639,84.6639,100.0,100.0,84.6639,0.12961,1.131,2.1145,0.36082,0.5921
ENSG00000188958,,,UTS2B,0.00013171655704209123,0.0021806657573428573,45.3782,47.7876,100.0,100.0,46.582899999999995,0.00022271,1.588,0.022619,0.82764,0.99121
ENSG00000188959,0.8492106618944428,1.1326335622594842e-10,C9orf152,0.00028576315918434373,0.021506306955457143,61.9247,62.7119,100.0,100.0,62.3183,0.017887,1.051,-0.6486,0.45945,1.1623
ENSG00000188976,0.4309059038510735,0.00976044882862528,NOC2L,0.001560973098116548,0.17484202059999998,74.6328,74.5333,75.0,99.68,74.58305,2.8933e-29,1.327,-1.901,1.0291,1.2489
ENSG00000188981,,,MSANTD1,0.00016440203738392166,0.0034715019682857143,89.2086,89.2086,100.0,100.0,89.2086,0.80456,0.486,0.74585,0.10249,0.84593
ENSG00000188984,,,AADACL3,2.339582395765897e-06,5.573470941957143e-05,62.1622,62.0098,50.0,100.0,62.086,0.011889,1.701,-0.34433,0.74091,1.0688
ENSG00000188986,0.05382017455833659,0.758795064893469,NELFB,0.0011112575235453386,0.13123568760285714,94.2675,93.8193,100.0,100.0,94.04339999999999,0.0033903,0.603,1.6618,0.34563,0.75343
ENSG00000188991,0.06333808450079031,0.7177497178445007,SLC15A5,8.924570457543793e-05,0.0010746860398942858,62.6943,64.1343,100.0,100.0,63.4143,1.6745e-09,1.181,0.90756,0.77738,0.84393
ENSG00000188992,-0.021797389420015842,0.901088522682051,LIPI,4.5293499267367596e-05,0.002226960757862857,67.1739,64.916,50.0,98.91,66.04495,1.0155e-19,1.719,-0.36535,1.2519,1.0657
ENSG00000188993,0.702200307114017,2.5845321552535744e-06,LRRC66,5.707916883996744e-05,0.013922859639014283,46.7045,47.133,100.0,100.0,46.91875,4.5037e-10,1.815,-1.2282,1.219,1.1597
ENSG00000188994,0.33026585016468124,0.05266216617577987,ZNF292,0.00911318635511444,0.49189827235714284,80.83,81.5789,75.0,100.0,81.20445000000001,1.0,0.14,1.4077,0.074664,0.89213
ENSG00000188996,0.30417956781690625,0.07564025437712157,HUS1B,7.63967174648604e-05,0.0016517636330857142,64.3885,64.8551,100.0,100.0,64.6218,,,-0.44838,,1.0914
ENSG00000188997,0.08761886023376886,0.6167236804112959,KCTD21,0.0005112816690376326,0.025700031588485717,99.6154,99.6154,100.0,100.0,99.6154,0.0030552,1.678,0.50461,0.79449,0.88621
ENSG00000189001,-0.021511476524012123,0.9023796939571871,SBSN,0.00032032006887573717,0.04396786106516286,56.9492,49.2669,100.0,97.22,53.10805,6.2352e-06,0.995,0.58823,0.60128,0.9086
ENSG00000189007,0.501240663301194,0.0021602477499049018,ADAT2,0.001084770793411478,0.055580362633714284,89.0052,89.0052,100.0,100.0,89.0052,1.007e-07,1.57,0.88027,0.95797,0.76736
ENSG00000189023,-0.059688038713095186,0.7334056695920899,MAGEB16,3.1060464910461084e-06,0.0005544457020242857,54.321,48.4848,75.0,96.3,51.4029,0.37021,1.774,0.57724,0.0,0.8459
ENSG00000189037,,,DUSP21,0.0,7.538627812857144e-06,69.4737,69.8413,100.0,100.0,69.6575,0.0003235,1.957,0.52005,2.2216,0.85256
ENSG00000189043,0.20444103080852502,0.23877385358334935,NDUFA4,0.012120440836014958,1.1900241175714286,88.8889,87.8049,100.0,100.0,88.3469,0.023901,1.4,0.0078898,0.55216,0.99662
ENSG00000189045,0.4668371702129169,0.004696875372242755,ANKDD1B,0.00036698283442846883,0.019342744344542858,75.947,72.3827,100.0,100.0,74.16485,1.4401e-06,1.027,1.537,0.63399,0.69064
ENSG00000189046,0.2807925789093464,0.10227503085751556,ALKBH2,0.0003854942770541732,0.06718452893,74.7126,81.59,100.0,100.0,78.15129999999999,0.0032745,1.198,0.3623,0.57046,0.91802
ENSG00000189050,-0.06562312599233794,0.708005377764702,RNFT1,0.0015415115616154535,0.1596773181,77.4713,85.3165,50.0,100.0,81.3939,1.0891e-06,0.926,0.66277,0.58247,0.87566
ENSG00000189051,0.00344219413202862,0.9843427243172835,RNF222,7.035315461344255e-05,0.0016114693751042857,83.6364,87.2038,100.0,100.0,85.42009999999999,0.00028079,1.858,0.58144,1.1081,0.85508
