human_ensembl_id,pct_identity,seq_divergence,ensembl_gene_id_x,mean_expression_divergence,ensembl_gene_id_y,gene_name,is_ribosomal,is_histone,is_hsp,is_any_confound
ENSG00000167178,86.9033,13.096699999999998,ENSG00000167178,0.0046461053001199,ENSG00000167178,ISLR2,False,False,False,False
ENSG00000177363,67.9248,32.075199999999995,ENSG00000177363,0.0601653653929638,ENSG00000177363,LRRN4CL,False,False,False,False
ENSG00000188389,59.7222,40.2778,ENSG00000188389,0.0184739424776277,ENSG00000188389,PDCD1,False,False,False,False
ENSG00000002330,68.92505,31.07495,ENSG00000002330,0.0303210829599486,ENSG00000002330,BAD,False,False,False,False
ENSG00000169116,63.4002,36.5998,ENSG00000169116,0.0441063081102675,ENSG00000169116,PARM1,False,False,False,False
ENSG00000137675,75.54,24.459999999999994,ENSG00000137675,0.0015694139636811,ENSG00000137675,MMP27,False,False,False,False
ENSG00000124574,83.97355,16.026449999999997,ENSG00000124574,0.0064908373325494,ENSG00000124574,ABCC10,False,False,False,False
ENSG00000167653,58.31195,41.68805,ENSG00000167653,0.1225716544350807,ENSG00000167653,PSCA,False,False,False,False
ENSG00000277494,49.1037,50.8963,ENSG00000277494,0.0554349317678583,ENSG00000277494,GPIHBP1,False,False,False,False
ENSG00000160932,61.3036,38.6964,ENSG00000160932,0.2301910884805914,ENSG00000160932,LY6E,False,False,False,False
ENSG00000114859,93.8013,6.198700000000002,ENSG00000114859,0.0273301502534489,ENSG00000114859,CLCN2,False,False,False,False
ENSG00000136238,100.0,0.0,ENSG00000136238,0.1290094087362803,ENSG00000136238,RAC1,False,False,False,False
ENSG00000169750,100.0,0.0,ENSG00000169750,0.0115513329283529,ENSG00000169750,RAC3,False,False,False,False
ENSG00000155749,57.98825,42.01175,ENSG00000155749,0.0046246178668051,ENSG00000155749,FLACC1,False,False,False,False
ENSG00000152684,96.8831,3.116900000000001,ENSG00000152684,0.028879354319286,ENSG00000152684,PELO,False,False,False,False
ENSG00000127419,81.35794999999999,18.642050000000012,ENSG00000127419,0.0092448139820762,ENSG00000127419,TMEM175,False,False,False,False
ENSG00000151065,65.67665,34.323350000000005,ENSG00000151065,0.013311236747116,ENSG00000151065,DCP1B,False,False,False,False
ENSG00000071794,83.798,16.201999999999998,ENSG00000071794,0.037766853721828,ENSG00000071794,HLTF,False,False,False,False
ENSG00000122870,92.8757,7.124300000000005,ENSG00000122870,0.217023773043314,ENSG00000122870,BICC1,False,False,False,False
ENSG00000163961,63.97265,36.02735,ENSG00000163961,0.0414875860356842,ENSG00000163961,RNF168,False,False,False,False
ENSG00000166439,79.3232,20.6768,ENSG00000166439,0.0332450099603945,ENSG00000166439,RNF169,False,False,False,False
ENSG00000181781,80.6016,19.398399999999995,ENSG00000181781,0.0003963034814349,ENSG00000181781,CIMAP1D,False,False,False,False
ENSG00000109182,82.9757,17.024299999999997,ENSG00000109182,0.0087678487632143,ENSG00000109182,CWH43,False,False,False,False
ENSG00000138892,62.7864,37.2136,ENSG00000138892,0.0003321512614085,ENSG00000138892,TTLL8,False,False,False,False
ENSG00000164406,84.97095,15.029049999999998,ENSG00000164406,0.0251169294864252,ENSG00000164406,LEAP2,False,False,False,False
ENSG00000183273,76.34864999999999,23.651350000000008,ENSG00000183273,0.0077751672236595,ENSG00000183273,CCDC60,False,False,False,False
ENSG00000128524,98.3193,1.6807000000000016,ENSG00000128524,0.0900574241820604,ENSG00000128524,ATP6V1F,False,False,False,False
ENSG00000149451,70.6902,29.309799999999996,ENSG00000149451,0.0172983506292585,ENSG00000149451,ADAM33,False,False,False,False
ENSG00000125675,99.2155,0.7845000000000084,ENSG00000125675,0.0070829787669312,ENSG00000125675,GRIA3,False,False,False,False
ENSG00000165124,81.81565,18.184349999999995,ENSG00000165124,0.0740786997005382,ENSG00000165124,SVEP1,False,False,False,False
ENSG00000134108,100.0,0.0,ENSG00000134108,0.1119229590721305,ENSG00000134108,ARL8B,False,False,False,False
ENSG00000144820,69.6627,30.3373,ENSG00000144820,0.0098023211583767,ENSG00000144820,ADGRG7,False,False,False,False
ENSG00000101152,99.4949,0.5050999999999988,ENSG00000101152,0.0856546065875544,ENSG00000101152,DNAJC5,False,False,False,False
ENSG00000132522,97.5535,2.4465000000000003,ENSG00000132522,0.0216701069374924,ENSG00000132522,GPS2,False,False,False,False
ENSG00000243284,86.40305000000001,13.596949999999993,ENSG00000243284,0.0035376869957058,ENSG00000243284,VSIG8,False,False,False,False
ENSG00000166582,75.68275,24.31725,ENSG00000166582,0.0164712618077806,ENSG00000166582,CENPV,False,False,False,False
ENSG00000213088,59.4035,40.5965,ENSG00000213088,0.0579561697784262,ENSG00000213088,ACKR1,False,False,False,False
ENSG00000152766,86.3874,13.6126,ENSG00000152766,0.0384849156956297,ENSG00000152766,ANKRD22,False,False,False,False
ENSG00000165076,82.6286,17.371399999999994,ENSG00000165076,0.0003916957660252,ENSG00000165076,PRSS37,False,False,False,False
ENSG00000133243,87.5358,12.464200000000003,ENSG00000133243,0.0283350669017437,ENSG00000133243,BTBD2,False,False,False,False
ENSG00000126254,97.07765,2.9223499999999945,ENSG00000126254,0.0235575521292525,ENSG00000126254,RBM42,False,False,False,False
ENSG00000170382,88.99365,11.006349999999998,ENSG00000170382,0.0057388133334092,ENSG00000170382,LRRN2,False,False,False,False
ENSG00000126458,94.4954,5.504599999999996,ENSG00000126458,0.0668055153979511,ENSG00000126458,RRAS,False,False,False,False
ENSG00000165443,97.2039,2.7960999999999956,ENSG00000165443,0.0108875937238969,ENSG00000165443,PHYHIPL,False,False,False,False
ENSG00000168490,99.3939,0.6060999999999979,ENSG00000168490,0.0036620946635406,ENSG00000168490,PHYHIP,False,False,False,False
ENSG00000133937,97.0764,2.9235999999999933,ENSG00000133937,0.0114009510712524,ENSG00000133937,GSC,False,False,False,False
ENSG00000125510,94.1671,5.832899999999995,ENSG00000125510,0.0033772360514392,ENSG00000125510,OPRL1,False,False,False,False
ENSG00000180287,94.2164,5.783600000000007,ENSG00000180287,0.0098137304199907,ENSG00000180287,PLD5,False,False,False,False
ENSG00000105223,93.4564,6.543599999999998,ENSG00000105223,0.0947367851441193,ENSG00000105223,PLD3,False,False,False,False
ENSG00000166428,74.13345,25.866550000000004,ENSG00000166428,0.0408662459791242,ENSG00000166428,PLD4,False,False,False,False
ENSG00000186806,69.1643,30.835700000000003,ENSG00000186806,0.0041496973358072,ENSG00000186806,VSIG10L,False,False,False,False
ENSG00000148120,76.49255,23.50745000000001,ENSG00000148120,0.1014869505417523,ENSG00000148120,AOPEP,False,False,False,False
ENSG00000108852,94.9371,5.062899999999999,ENSG00000108852,0.0078030398662037,ENSG00000108852,MPP2,False,False,False,False
ENSG00000151012,89.1327,10.8673,ENSG00000151012,0.0425302414686292,ENSG00000151012,SLC7A11,False,False,False,False
ENSG00000106410,48.331050000000005,51.668949999999995,ENSG00000106410,0.0001523083778798,ENSG00000106410,NOBOX,False,False,False,False
ENSG00000155890,86.9986,13.001400000000004,ENSG00000155890,0.0002048446656827,ENSG00000155890,TRIM42,False,False,False,False
ENSG00000159650,91.8639,8.136099999999999,ENSG00000159650,0.0123030952660282,ENSG00000159650,UROC1,False,False,False,False
ENSG00000168476,88.3269,11.673100000000003,ENSG00000168476,0.0207544426592209,ENSG00000168476,REEP4,False,False,False,False
ENSG00000105641,82.6653,17.334699999999998,ENSG00000105641,0.0148368698077004,ENSG00000105641,SLC5A5,False,False,False,False
ENSG00000235169,80.7692,19.2308,ENSG00000235169,0.0153773410562778,ENSG00000235169,SMIM1,False,False,False,False
ENSG00000101276,74.711,25.289,ENSG00000101276,0.0085334974385434,ENSG00000101276,SLC52A3,False,False,False,False
ENSG00000198315,86.79885,13.201149999999998,ENSG00000198315,0.0112722806952805,ENSG00000198315,ZKSCAN8,False,False,False,False
ENSG00000166796,74.0964,25.903599999999997,ENSG00000166796,0.0129562972343377,ENSG00000166796,LDHC,False,False,False,False
ENSG00000174840,88.41415,11.585849999999994,ENSG00000174840,0.0248119370563399,ENSG00000174840,PDE12,False,False,False,False
ENSG00000171109,90.5533,9.446700000000009,ENSG00000171109,0.0225537336259779,ENSG00000171109,MFN1,False,False,False,False
ENSG00000116688,94.9802,5.019800000000004,ENSG00000116688,0.032176729413757,ENSG00000116688,MFN2,False,False,False,False
ENSG00000079134,96.1948,3.8051999999999992,ENSG00000079134,0.0284368851635273,ENSG00000079134,THOC1,False,False,False,False
ENSG00000214575,92.56905,7.430949999999996,ENSG00000214575,0.0045747026154232,ENSG00000214575,CPEB1,False,False,False,False
ENSG00000135835,56.1887,43.8113,ENSG00000135835,0.0039557738535526,ENSG00000135835,KIAA1614,False,False,False,False
ENSG00000145214,80.9183,19.0817,ENSG00000145214,0.0113338562688285,ENSG00000145214,DGKQ,False,False,False,False
ENSG00000141294,70.187,29.813,ENSG00000141294,0.0016775932343524,ENSG00000141294,LRRC46,False,False,False,False
ENSG00000109133,97.5708,2.4291999999999945,ENSG00000109133,0.0441591067567114,ENSG00000109133,TMEM33,False,False,False,False
ENSG00000130822,95.3353,4.664699999999996,ENSG00000130822,0.0118496921210118,ENSG00000130822,PNCK,False,False,False,False
ENSG00000006638,74.85445,25.14555,ENSG00000006638,0.0106430632274109,ENSG00000006638,TBXA2R,False,False,False,False
ENSG00000122420,87.73230000000001,12.26769999999999,ENSG00000122420,0.0253826648612008,ENSG00000122420,PTGFR,False,False,False,False
ENSG00000160951,85.0074,14.992599999999996,ENSG00000160951,0.0035765890079163,ENSG00000160951,PTGER1,False,False,False,False
ENSG00000050628,81.56370000000001,18.43629999999999,ENSG00000050628,0.0151145730710411,ENSG00000050628,PTGER3,False,False,False,False
ENSG00000167984,78.657,21.343000000000004,ENSG00000167984,0.0308582719261439,ENSG00000167984,NLRC3,False,False,False,False
ENSG00000170099,58.609350000000006,41.390649999999994,ENSG00000170099,0.0151331863379701,ENSG00000170099,SERPINA6,False,False,False,False
ENSG00000133884,98.4655,1.5344999999999942,ENSG00000133884,0.0239308650590659,ENSG00000133884,DPF2,False,False,False,False
ENSG00000121075,93.26325,6.736750000000001,ENSG00000121075,0.0041822576924942,ENSG00000121075,TBX4,False,False,False,False
ENSG00000113269,90.6921,9.307900000000004,ENSG00000113269,0.1460269758063504,ENSG00000113269,RNF130,False,False,False,False
ENSG00000147853,92.511,7.489000000000004,ENSG00000147853,0.0416526717115542,ENSG00000147853,AK3,False,False,False,False
ENSG00000141934,87.9831,12.016900000000009,ENSG00000141934,0.0311971487298404,ENSG00000141934,PLPP2,False,False,False,False
ENSG00000072736,89.0749,10.9251,ENSG00000072736,0.0581826360311746,ENSG00000072736,NFATC3,False,False,False,False
ENSG00000165507,59.00945,40.99055,ENSG00000165507,0.0732960015620518,ENSG00000165507,DEPP1,False,False,False,False
ENSG00000168096,81.92225,18.077749999999995,ENSG00000168096,0.0139095600121105,ENSG00000168096,ANKS3,False,False,False,False
ENSG00000171763,80.13465,19.865350000000007,ENSG00000171763,0.0101488808405804,ENSG00000171763,AFG2B,False,False,False,False
ENSG00000157330,74.87375,25.12625,ENSG00000157330,0.0004720995082059,ENSG00000157330,CFAP107,False,False,False,False
ENSG00000131914,96.6507,3.3492999999999995,ENSG00000131914,0.0024355566649747,ENSG00000131914,LIN28A,False,False,False,False
ENSG00000187772,82.2834,17.7166,ENSG00000187772,0.000682081168859,ENSG00000187772,LIN28B,False,False,False,False
ENSG00000008056,96.24385,3.756149999999991,ENSG00000008056,0.002399036277956,ENSG00000008056,SYN1,False,False,False,False
ENSG00000089558,89.9263,10.073700000000002,ENSG00000089558,0.0017925451411371,ENSG00000089558,KCNH4,False,False,False,False
ENSG00000100316,98.5112,1.4887999999999977,ENSG00000100316,0.3222193658645912,ENSG00000100316,RPL3,True,False,False,True
ENSG00000140986,95.5774,4.422600000000003,ENSG00000140986,0.0067496960879648,ENSG00000140986,RPL3L,True,False,False,True
ENSG00000168803,82.80125000000001,17.19874999999999,ENSG00000168803,0.0101842808874945,ENSG00000168803,MAPDA,False,False,False,False
ENSG00000196839,81.97745,18.022549999999995,ENSG00000196839,0.0341359437694425,ENSG00000196839,ADA,False,False,False,False
ENSG00000007402,96.26445,3.735550000000003,ENSG00000007402,0.0071787759642891,ENSG00000007402,CACNA2D2,False,False,False,False
ENSG00000138347,87.66635,12.333650000000006,ENSG00000138347,0.0047095143730834,ENSG00000138347,MYPN,False,False,False,False
ENSG00000129116,78.7544,21.245599999999996,ENSG00000129116,0.139043899191879,ENSG00000129116,PALLD,False,False,False,False
ENSG00000182223,52.31145,47.68855,ENSG00000182223,9.600712014913808e-05,ENSG00000182223,ZAR1,False,False,False,False
ENSG00000189167,58.6376,41.3624,ENSG00000189167,0.0008961506429558,ENSG00000189167,ZAR1L,False,False,False,False
ENSG00000137871,71.16965,28.830349999999996,ENSG00000137871,0.0317840660150657,ENSG00000137871,ZNF280D,False,False,False,False
ENSG00000183726,94.2675,5.732500000000002,ENSG00000183726,0.0680459073868332,ENSG00000183726,TMEM50A,False,False,False,False
ENSG00000142945,87.69085000000001,12.309149999999988,ENSG00000142945,0.0130351051641006,ENSG00000142945,KIF2C,False,False,False,False
ENSG00000186638,72.39495,27.60505000000001,ENSG00000186638,0.0074552119314167,ENSG00000186638,KIF24,False,False,False,False
ENSG00000113569,94.8239,5.176100000000005,ENSG00000113569,0.0138278494017828,ENSG00000113569,NUP155,False,False,False,False
ENSG00000136444,84.6154,15.384600000000006,ENSG00000136444,0.011432357036991,ENSG00000136444,RSAD1,False,False,False,False
ENSG00000006125,99.8948,0.1051999999999964,ENSG00000006125,0.0444359066593065,ENSG00000006125,AP2B1,False,False,False,False
ENSG00000146243,82.4666,17.5334,ENSG00000146243,0.0198029865842557,ENSG00000146243,IRAK1BP1,False,False,False,False
ENSG00000112237,99.2933,0.7066999999999979,ENSG00000112237,0.0610091787022558,ENSG00000112237,CCNC,False,False,False,False
ENSG00000185697,92.48175,7.518249999999995,ENSG00000185697,0.0623018219545074,ENSG00000185697,MYBL1,False,False,False,False
ENSG00000156261,96.8978,3.1021999999999963,ENSG00000156261,0.071231250714612,ENSG00000156261,CCT8,False,False,False,False
ENSG00000140691,86.62209999999999,13.377900000000013,ENSG00000140691,0.0089152785575018,ENSG00000140691,ARMC5,False,False,False,False
ENSG00000160181,81.3953,18.60469999999999,ENSG00000160181,0.1953860239694265,ENSG00000160181,TFF2,False,False,False,False
ENSG00000181004,68.9705,31.0295,ENSG00000181004,0.0033110023077361,ENSG00000181004,BBS12,False,False,False,False
ENSG00000013523,90.80075,9.199250000000006,ENSG00000013523,0.0149977944003297,ENSG00000013523,ANGEL1,False,False,False,False
ENSG00000272886,87.8629,12.137100000000004,ENSG00000272886,0.0261638246043414,ENSG00000272886,DCP1A,False,False,False,False
ENSG00000135097,99.4475,0.5524999999999949,ENSG00000135097,0.0029243444615871,ENSG00000135097,MSI1,False,False,False,False
ENSG00000132622,93.6543,6.345699999999994,ENSG00000132622,0.0155992971097505,ENSG00000132622,HSPA12B,False,False,True,True
ENSG00000170906,80.9524,19.047600000000003,ENSG00000170906,0.0704440901335751,ENSG00000170906,NDUFA3,False,False,False,False
ENSG00000164332,98.1132,1.8867999999999936,ENSG00000164332,0.0240490582682079,ENSG00000164332,UBLCP1,False,False,False,False
ENSG00000183979,57.41175,42.58825,ENSG00000183979,0.0009824170270857,ENSG00000183979,NPB,False,False,False,False
ENSG00000183971,55.77655,44.22345,ENSG00000183971,0.0225434032058327,ENSG00000183971,NPW,False,False,False,False
ENSG00000163902,94.9795,5.020499999999998,ENSG00000163902,0.0696267388596597,ENSG00000163902,RPN1,False,False,False,False
ENSG00000083807,71.50115,28.498850000000004,ENSG00000083807,0.0245478990376439,ENSG00000083807,SLC27A5,False,False,False,False
ENSG00000167625,87.13875,12.861249999999998,ENSG00000167625,0.0042063134390189,ENSG00000167625,ZNF526,False,False,False,False
ENSG00000186591,100.0,0.0,ENSG00000186591,0.1241702376445578,ENSG00000186591,UBE2H,False,False,False,False
ENSG00000226174,46.6349,53.3651,ENSG00000226174,0.0058117290381723,ENSG00000226174,TEX22,False,False,False,False
ENSG00000137462,70.9184,29.081599999999995,ENSG00000137462,0.1530979550419299,ENSG00000137462,TLR2,False,False,False,False
ENSG00000203910,80.89605,19.10395,ENSG00000203910,0.0003771130752433,ENSG00000203910,C1orf146,False,False,False,False
ENSG00000172007,94.7598,5.2402000000000015,ENSG00000172007,0.0108124912241028,ENSG00000172007,RAB33B,False,False,False,False
ENSG00000146477,87.084,12.915999999999997,ENSG00000146477,0.0330525836850383,ENSG00000146477,SLC22A3,False,False,False,False
ENSG00000114956,75.0903,24.9097,ENSG00000114956,0.0396757505614346,ENSG00000114956,DGUOK,False,False,False,False
ENSG00000064300,91.8033,8.196700000000007,ENSG00000064300,0.0112177192417219,ENSG00000064300,NGFR,False,False,False,False
ENSG00000160185,80.84525,19.154750000000007,ENSG00000160185,0.0125317950507362,ENSG00000160185,UBASH3A,False,False,False,False
ENSG00000099377,86.9919,13.0081,ENSG00000099377,0.0258323543712618,ENSG00000099377,HSD3B7,False,False,False,False
ENSG00000178297,79.4714,20.528599999999997,ENSG00000178297,0.0054297869272853,ENSG00000178297,TMPRSS9,False,False,False,False
ENSG00000147416,99.0215,0.9784999999999968,ENSG00000147416,0.0823240582679376,ENSG00000147416,ATP6V1B2,False,False,False,False
ENSG00000109654,98.89685,1.1031499999999994,ENSG00000109654,0.0236833827692334,ENSG00000109654,TRIM2,False,False,False,False
ENSG00000165188,87.96055,12.039450000000002,ENSG00000165188,0.0035342592752496,ENSG00000165188,RNF183,False,False,False,False
ENSG00000125798,97.19875,2.8012500000000102,ENSG00000125798,0.0386880621365199,ENSG00000125798,FOXA2,False,False,False,False
ENSG00000122257,88.60974999999999,11.390250000000009,ENSG00000122257,0.0548338165102879,ENSG00000122257,RBBP6,False,False,False,False
ENSG00000156140,88.28909999999999,11.71090000000001,ENSG00000156140,0.0218535046726298,ENSG00000156140,ADAMTS3,False,False,False,False
ENSG00000160710,76.27234999999999,23.72765000000001,ENSG00000160710,0.0377412610340398,ENSG00000160710,ADAR,False,False,False,False
ENSG00000188613,79.94525,20.05475,ENSG00000188613,0.0061008914396238,ENSG00000188613,NANOS1,False,False,False,False
ENSG00000187556,69.2884,30.711600000000004,ENSG00000187556,0.0027132431860913,ENSG00000187556,NANOS3,False,False,False,False
ENSG00000188425,75.1865,24.813500000000005,ENSG00000188425,0.0001992914589249,ENSG00000188425,NANOS2,False,False,False,False
ENSG00000102104,95.9821,4.017899999999997,ENSG00000102104,0.0005541008982365,ENSG00000102104,RS1,False,False,False,False
ENSG00000153832,76.0638,23.9362,ENSG00000153832,0.0099313540989871,ENSG00000153832,FBXO36,False,False,False,False
ENSG00000138684,59.9019,40.0981,ENSG00000138684,0.000810704161929,ENSG00000138684,IL21,False,False,False,False
ENSG00000079393,72.05525,27.94475,ENSG00000079393,0.0049453769176859,ENSG00000079393,DUSP13B,False,False,False,False
ENSG00000228474,100.0,0.0,ENSG00000228474,0.1608461663026432,ENSG00000228474,OST4,False,False,False,False
ENSG00000124812,56.8321,43.1679,ENSG00000124812,0.0001334407194708,ENSG00000124812,CRISP1,False,False,False,False
ENSG00000114209,99.5283,0.4716999999999984,ENSG00000114209,0.0348527975690719,ENSG00000114209,PDCD10,False,False,False,False
ENSG00000086065,98.6301,1.3699000000000012,ENSG00000086065,0.0416533618874337,ENSG00000086065,CHMP5,False,False,False,False
ENSG00000135114,70.63475,29.365250000000003,ENSG00000135114,0.0282290994296286,ENSG00000135114,OASL,False,False,False,False
ENSG00000111331,68.89015,31.10984999999999,ENSG00000111331,0.0140497703827718,ENSG00000111331,OAS3,False,False,False,False
ENSG00000111335,59.36655,40.63345,ENSG00000111335,0.015644224805077,ENSG00000111335,OAS2,False,False,False,False
ENSG00000138767,97.55855,2.4414500000000032,ENSG00000138767,0.1760849401405993,ENSG00000138767,CNOT6L,False,False,False,False
ENSG00000112977,96.0784,3.921599999999998,ENSG00000112977,0.0769995825240939,ENSG00000112977,DAP,False,False,False,False
ENSG00000163331,81.3084,18.69159999999999,ENSG00000163331,0.0469189052528053,ENSG00000163331,DAPL1,False,False,False,False
ENSG00000101363,88.2353,11.764700000000005,ENSG00000101363,0.0179150793984449,ENSG00000101363,MANBAL,False,False,False,False
ENSG00000136930,96.0289,3.971100000000007,ENSG00000136930,0.0526460079591616,ENSG00000136930,PSMB7,False,False,False,False
ENSG00000025293,88.82305,11.176950000000003,ENSG00000025293,0.1115491108609183,ENSG00000025293,PHF20,False,False,False,False
ENSG00000122861,69.21334999999999,30.78665000000001,ENSG00000122861,0.0532189289218172,ENSG00000122861,PLAU,False,False,False,False
ENSG00000021645,98.154,1.8460000000000036,ENSG00000021645,0.0237279573063308,ENSG00000021645,NRXN3,False,False,False,False
ENSG00000116147,93.2253,6.774699999999996,ENSG00000116147,0.0086277794871825,ENSG00000116147,TNR,False,False,False,False
ENSG00000100987,74.72579999999999,25.274200000000008,ENSG00000100987,0.0004605273889607,ENSG00000100987,VSX1,False,False,False,False
ENSG00000103544,93.6656,6.334400000000002,ENSG00000103544,0.0337868721385852,ENSG00000103544,VPS35L,False,False,False,False
ENSG00000179335,98.7755,1.224500000000006,ENSG00000179335,0.0235865239979057,ENSG00000179335,CLK3,False,False,False,False
ENSG00000196482,100.0,0.0,ENSG00000196482,0.0915494193198567,ENSG00000196482,ESRRG,False,False,False,False
ENSG00000119715,92.9515,7.048500000000004,ENSG00000119715,0.0026340813581657,ENSG00000119715,ESRRB,False,False,False,False
ENSG00000182173,80.68515,19.314850000000007,ENSG00000182173,0.0242426905973905,ENSG00000182173,TSEN54,False,False,False,False
ENSG00000101751,76.64215,23.35785,ENSG00000101751,0.0144179228490253,ENSG00000101751,POLI,False,False,False,False
ENSG00000130182,71.7031,28.296899999999994,ENSG00000130182,0.0006959324189622,ENSG00000130182,ZSCAN10,False,False,False,False
ENSG00000188766,94.86605,5.133949999999999,ENSG00000188766,0.0027286934263507,ENSG00000188766,SPRED3,False,False,False,False
ENSG00000104213,89.3333,10.666700000000006,ENSG00000104213,0.0570076894518444,ENSG00000104213,PDGFRL,False,False,False,False
ENSG00000009765,85.02155,14.978449999999995,ENSG00000009765,0.0164021634277591,ENSG00000009765,IYD,False,False,False,False
ENSG00000165192,90.7121,9.287899999999992,ENSG00000165192,0.0022634169450723,ENSG00000165192,ASB11,False,False,False,False
ENSG00000174233,94.4349,5.565100000000001,ENSG00000174233,0.0212964805960014,ENSG00000174233,ADCY6,False,False,False,False
ENSG00000130635,94.3961,5.603899999999996,ENSG00000130635,0.0425008133067431,ENSG00000130635,COL5A1,False,False,False,False
ENSG00000129103,79.8135,20.186499999999995,ENSG00000129103,0.0298791740385957,ENSG00000129103,SUMF2,False,False,False,False
ENSG00000116030,100.0,0.0,ENSG00000116030,0.0419937198619983,ENSG00000116030,SUMO1,False,False,False,False
ENSG00000052850,91.62505,8.374949999999998,ENSG00000052850,0.0011504115173207,ENSG00000052850,ALX4,False,False,False,False
ENSG00000163378,87.8558,12.144199999999998,ENSG00000163378,0.0170983620545298,ENSG00000163378,EOGT,False,False,False,False
ENSG00000187398,83.06819999999999,16.93180000000001,ENSG00000187398,0.0122210481313921,ENSG00000187398,LUZP2,False,False,False,False
ENSG00000163541,92.1965,7.8035,ENSG00000163541,0.0399339031819181,ENSG00000163541,SUCLG1,False,False,False,False
ENSG00000196159,91.389,8.61099999999999,ENSG00000196159,0.0469225050243241,ENSG00000196159,FAT4,False,False,False,False
ENSG00000163507,86.6447,13.3553,ENSG00000163507,0.020396044452476,ENSG00000163507,CIP2A,False,False,False,False
ENSG00000176155,61.7737,38.2263,ENSG00000176155,0.0269069866962523,ENSG00000176155,CCDC57,False,False,False,False
ENSG00000204536,71.92215,28.07785,ENSG00000204536,0.0125626657352696,ENSG00000204536,CCHCR1,False,False,False,False
ENSG00000049283,86.4362,13.5638,ENSG00000049283,0.0183111034173566,ENSG00000049283,EPN3,False,False,False,False
ENSG00000146909,72.1129,27.887100000000004,ENSG00000146909,0.0131030975849147,ENSG00000146909,NOM1,False,False,False,False
ENSG00000093183,81.1881,18.81189999999999,ENSG00000093183,0.0145989558717392,ENSG00000093183,SEC22C,False,False,False,False
ENSG00000163807,88.02680000000001,11.973199999999991,ENSG00000163807,0.0200970705012099,ENSG00000163807,KIAA1143,False,False,False,False
ENSG00000109625,81.47035,18.529650000000004,ENSG00000109625,0.0082347843416961,ENSG00000109625,CPZ,False,False,False,False
ENSG00000103429,90.0,10.0,ENSG00000103429,0.0219521866592356,ENSG00000103429,BFAR,False,False,False,False
ENSG00000151490,91.32015,8.679849999999988,ENSG00000151490,0.019469362650916,ENSG00000151490,PTPRO,False,False,False,False
ENSG00000160862,58.52535,41.47465,ENSG00000160862,0.2214492703984004,ENSG00000160862,AZGP1,False,False,False,False
ENSG00000104870,66.487,33.513000000000005,ENSG00000104870,0.1480454192845894,ENSG00000104870,FCGRT,False,False,False,False
ENSG00000100038,95.5916,4.4084,ENSG00000100038,0.0063198779960436,ENSG00000100038,TOP3B,False,False,False,False
ENSG00000103550,63.3611,36.6389,ENSG00000103550,0.0292295217807948,ENSG00000103550,KNOP1,False,False,False,False
ENSG00000184903,91.4286,8.571399999999997,ENSG00000184903,0.1482815305330325,ENSG00000184903,IMMP2L,False,False,False,False
ENSG00000162227,92.69085,7.309150000000003,ENSG00000162227,0.0063856479792542,ENSG00000162227,TAF6L,False,False,False,False
ENSG00000106290,97.417,2.5829999999999984,ENSG00000106290,0.0084531017028822,ENSG00000106290,TAF6,False,False,False,False
ENSG00000177119,89.37215,10.627849999999995,ENSG00000177119,0.0974866088792906,ENSG00000177119,ANO6,False,False,False,False
ENSG00000135083,88.3721,11.627899999999997,ENSG00000135083,0.0334790568877598,ENSG00000135083,CCNJL,False,False,False,False
ENSG00000183185,83.99655,16.00345,ENSG00000183185,0.000440033333247,ENSG00000183185,GABRR3,False,False,False,False
ENSG00000135241,82.7997,17.2003,ENSG00000135241,0.0904317631021776,ENSG00000135241,PNPLA8,False,False,False,False
ENSG00000153187,95.7765,4.223500000000001,ENSG00000153187,0.1058293806677936,ENSG00000153187,HNRNPU,False,False,False,False
ENSG00000183977,56.0036,43.9964,ENSG00000183977,0.0039520445738021,ENSG00000183977,PP2D1,False,False,False,False
ENSG00000072121,82.5575,17.442499999999995,ENSG00000072121,0.0198857358923766,ENSG00000072121,ZFYVE26,False,False,False,False
ENSG00000102804,85.86075,14.139250000000004,ENSG00000102804,0.1581962690812285,ENSG00000102804,TSC22D1,False,False,False,False
ENSG00000111452,79.36834999999999,20.631650000000008,ENSG00000111452,0.0479023266808945,ENSG00000111452,ADGRD1,False,False,False,False
ENSG00000155530,52.09315000000001,47.90684999999999,ENSG00000155530,0.0050985003052245,ENSG00000155530,LRGUK,False,False,False,False
ENSG00000001460,70.5261,29.4739,ENSG00000001460,0.0105471522759366,ENSG00000001460,STPG1,False,False,False,False
ENSG00000140836,94.50645,5.493549999999999,ENSG00000140836,0.1520467014702422,ENSG00000140836,ZFHX3,False,False,False,False
ENSG00000173818,73.50285,26.497150000000005,ENSG00000173818,0.008017385222947,ENSG00000173818,ENDOV,False,False,False,False
ENSG00000163428,93.8985,6.1015000000000015,ENSG00000163428,0.0436875189248972,ENSG00000163428,LRRC58,False,False,False,False
ENSG00000143850,87.17395,12.826049999999997,ENSG00000143850,0.0748243823004938,ENSG00000143850,PLEKHA6,False,False,False,False
ENSG00000067533,73.5349,26.465100000000007,ENSG00000067533,0.0323462875805815,ENSG00000067533,RRP15,False,False,False,False
ENSG00000117151,81.01055,18.989450000000005,ENSG00000117151,0.0291811656047809,ENSG00000117151,CTBS,False,False,False,False
