ensembl_gene_id,chromosome,start_position,arm,chr_arm
ENSG00000186577,6,34246381,p,6p
ENSG00000189046,12,109088188,q,12q
ENSG00000163297,4,79901146,q,4q
ENSG00000105397,19,10350528,p,19p
ENSG00000187796,9,136363956,q,9q
ENSG00000118200,1,200738893,q,1q
ENSG00000168546,8,21690398,p,8p
ENSG00000161800,12,49976923,q,12q
ENSG00000103248,16,86530178,q,16q
ENSG00000183624,3,129278441,q,3q
ENSG00000143742,1,225777699,q,1q
ENSG00000171714,11,21782659,p,11p
ENSG00000147655,8,107899316,q,8q
ENSG00000181773,1,27392622,p,1p
ENSG00000067533,1,218285290,q,1q
ENSG00000143633,1,231223763,q,1q
ENSG00000066855,8,65644684,q,8q
ENSG00000132600,16,68310916,q,16q
ENSG00000063660,2,240435636,q,2q
ENSG00000136457,17,50464496,q,17q
ENSG00000090432,1,20499445,p,1p
ENSG00000166263,17,54968727,q,17q
ENSG00000203667,1,244835616,q,1q
ENSG00000100519,14,52707156,q,14q
ENSG00000105711,19,35030447,q,19q
ENSG00000162408,1,6521347,p,1p
ENSG00000118961,2,20684014,p,2p
ENSG00000010361,19,49806866,q,19q
ENSG00000106692,9,105558122,q,9q
ENSG00000151576,3,114005833,q,3q
ENSG00000162585,1,2184461,p,1p
ENSG00000113272,5,157731412,q,5q
ENSG00000108654,17,64498254,q,17q
ENSG00000175356,11,9019476,p,11p
ENSG00000156030,14,73715122,q,14q
ENSG00000160949,8,144428767,q,8q
ENSG00000153832,2,229922302,q,2q
ENSG00000189045,5,75611182,q,5q
ENSG00000115290,2,164492417,q,2q
ENSG00000140859,16,57755668,q,16q
ENSG00000107951,10,30309801,p,10p
ENSG00000168398,14,96204526,q,14q
ENSG00000155903,3,141486967,q,3q
ENSG00000215788,1,6460786,p,1p
ENSG00000113282,5,157785743,q,5q
ENSG00000197616,14,23381576,q,14q
ENSG00000104375,8,98371228,q,8q
ENSG00000164039,4,103077592,q,4q
ENSG00000107897,10,27168135,p,10p
ENSG00000076003,2,135839626,q,2q
ENSG00000167641,19,38251237,q,19q
ENSG00000160408,9,127885321,q,9q
ENSG00000170909,19,54094668,q,19q
ENSG00000145191,3,184135038,q,3q
ENSG00000137218,6,41770174,p,6p
ENSG00000205133,8,92883530,q,8q
ENSG00000057663,6,106045423,q,6q
ENSG00000105559,19,48837091,q,19q
ENSG00000171533,11,75586916,q,11q
ENSG00000121989,2,147844378,q,2q
ENSG00000138686,4,121824329,q,4q
ENSG00000070081,11,17208072,p,11p
ENSG00000136813,9,111360685,q,9q
ENSG00000051596,5,175916677,q,5q
ENSG00000047056,10,1049265,p,10p
ENSG00000120820,12,103988612,q,12q
ENSG00000117118,1,17018664,p,1p
ENSG00000198515,4,47935128,p,4p
ENSG00000239382,19,36009120,q,19q
ENSG00000145725,5,103120149,q,5q
ENSG00000103811,15,78921058,q,15q
ENSG00000230062,6,46746933,p,6p
ENSG00000136021,12,100266830,q,12q
ENSG00000068615,2,86213993,p,2p
ENSG00000112406,6,139135080,q,6q
ENSG00000072858,3,113532400,q,3q
ENSG00000137166,6,41546363,p,6p
ENSG00000157796,4,39182494,p,4p
ENSG00000011260,17,51260491,q,17q
ENSG00000081870,1,53916574,p,1p
ENSG00000169813,10,43385617,q,10q
ENSG00000187147,1,44405185,p,1p
ENSG00000134294,12,46358185,q,12q
ENSG00000163466,2,218216630,q,2q
ENSG00000171017,19,7888500,p,19p
ENSG00000118849,3,158696892,q,3q
ENSG00000105576,19,12699201,p,19p
ENSG00000182676,17,81833488,q,17q
ENSG00000204590,6,30541381,p,6p
ENSG00000114113,3,139452884,q,3q
ENSG00000070731,17,76565377,q,17q
ENSG00000073803,3,185282941,q,3q
ENSG00000109390,4,139266880,q,4q
ENSG00000165637,10,75209983,q,10q
ENSG00000197702,11,12377482,p,11p
ENSG00000103507,16,31106107,p,16p
ENSG00000120963,8,101177720,q,8q
ENSG00000198700,1,201829104,q,1q
ENSG00000136444,17,50478820,q,17q
ENSG00000157693,9,114611206,q,9q
ENSG00000179335,15,74598500,q,15q
ENSG00000108828,17,43010692,q,17q
ENSG00000120162,9,27325209,p,9p
ENSG00000198471,3,187698259,q,3q
ENSG00000100505,14,50975261,q,14q
ENSG00000187109,12,76032987,q,12q
ENSG00000165495,11,125164537,q,11q
ENSG00000180537,6,13924446,p,6p
ENSG00000066697,9,100426693,q,9q
ENSG00000154945,17,50693198,q,17q
ENSG00000104442,8,65602456,q,8q
ENSG00000204315,6,32128697,p,6p
ENSG00000136828,9,126914774,q,9q
ENSG00000178425,6,116100837,q,6q
ENSG00000100628,14,93933783,q,14q
ENSG00000178038,3,46668994,p,3p
ENSG00000164125,4,158124474,q,4q
ENSG00000124785,6,5997999,p,6p
ENSG00000204427,6,31686954,p,6p
ENSG00000144136,2,112645854,q,2q
ENSG00000109814,4,39498755,p,4p
ENSG00000110697,11,67491760,q,11q
ENSG00000129691,8,38105493,p,8p
ENSG00000108509,17,4967992,p,17p
ENSG00000143412,1,150981321,q,1q
ENSG00000119431,9,113373417,q,9q
ENSG00000160539,9,131289459,q,9q
ENSG00000187741,16,89726683,q,16q
ENSG00000140455,15,63504501,q,15q
ENSG00000157657,9,113876052,q,9q
ENSG00000115556,2,218607855,q,2q
ENSG00000167491,19,19385638,p,19p
ENSG00000173376,4,121033326,q,4q
ENSG00000171729,1,15152498,p,1p
ENSG00000164609,5,160401641,q,5q
ENSG00000163624,4,84582879,q,4q
ENSG00000116586,1,156054738,q,1q
ENSG00000142405,19,53792139,q,19q
ENSG00000143772,1,226631688,q,1q
ENSG00000166257,11,123629187,q,11q
ENSG00000188389,2,241849884,q,2q
ENSG00000168488,16,28822999,p,16p
ENSG00000041982,9,115019575,q,9q
ENSG00000174371,1,241847967,q,1q
ENSG00000182578,5,150053291,q,5q
ENSG00000071205,4,147731922,q,4q
ENSG00000178814,8,144051265,q,8q
ENSG00000165912,11,47177520,p,11p
ENSG00000011600,19,35904401,q,19q
ENSG00000114948,2,206443498,q,2q
ENSG00000105289,19,3708356,p,19p
ENSG00000140092,14,91869410,q,14q
ENSG00000042286,10,70097053,q,10q
ENSG00000179604,17,73283624,q,17q
ENSG00000017260,3,130850511,q,3q
ENSG00000153294,6,47685864,p,6p
ENSG00000135778,1,232950564,q,1q
ENSG00000156642,15,73560003,q,15q
ENSG00000161896,6,33721315,p,6p
ENSG00000160094,1,33256359,p,1p
ENSG00000134057,5,69167004,q,5q
ENSG00000143320,1,156699597,q,1q
ENSG00000148690,10,93667883,q,10q
ENSG00000168653,1,39026318,p,1p
ENSG00000112078,6,36442767,p,6p
ENSG00000178974,14,55271344,q,14q
ENSG00000104081,15,40087889,q,15q
ENSG00000075413,14,103385361,q,14q
ENSG00000175592,11,65892049,q,11q
ENSG00000142945,1,44739817,p,1p
ENSG00000196531,12,56712305,q,12q
ENSG00000166250,11,123069853,q,11q
ENSG00000103496,16,31032889,p,16p
ENSG00000166825,15,89784875,q,15q
ENSG00000198939,5,178895889,q,5q
ENSG00000160613,11,117204337,q,11q
ENSG00000120709,5,138331935,q,5q
ENSG00000165806,10,113679162,q,10q
ENSG00000109738,4,157076100,q,4q
ENSG00000132837,5,78996974,q,5q
ENSG00000089356,19,35115521,q,19q
ENSG00000186648,14,24052009,q,14q
ENSG00000158805,16,89720400,q,16q
ENSG00000151834,4,46243548,p,4p
ENSG00000137776,15,58879049,q,15q
ENSG00000159921,9,36214441,p,9p
ENSG00000096717,10,67884656,q,10q
ENSG00000188488,14,94561442,q,14q
ENSG00000164576,5,154445997,q,5q
ENSG00000130349,6,107028184,q,6q
ENSG00000160957,8,144511288,q,8q
ENSG00000161013,5,179797597,q,5q
ENSG00000005194,16,57428177,q,16q
ENSG00000112773,6,81491439,q,6q
ENSG00000170915,6,52361421,p,6p
ENSG00000153234,2,156324432,q,2q
ENSG00000183137,6,109095105,q,6q
ENSG00000138286,10,73168119,q,10q
ENSG00000139998,14,64945814,q,14q
ENSG00000107147,9,135702185,q,9q
ENSG00000179051,1,17406755,p,1p
ENSG00000111275,12,111766887,q,12q
ENSG00000109184,4,51843000,q,4q
ENSG00000108669,17,78674048,q,17q
ENSG00000081177,14,69191498,q,14q
ENSG00000151376,11,86438751,q,11q
ENSG00000122378,10,80406443,q,10q
ENSG00000147465,8,38141747,p,8p
ENSG00000129292,8,132775311,q,8q
ENSG00000135373,11,34617044,p,11p
ENSG00000167117,17,50760971,q,17q
ENSG00000073712,14,52857267,q,14q
ENSG00000134516,5,169637249,q,5q
ENSG00000103160,16,84122141,q,16q
ENSG00000168610,17,42313324,q,17q
ENSG00000119285,1,236549005,q,1q
ENSG00000118898,16,4882507,p,16p
ENSG00000074966,4,48063158,p,4p
ENSG00000237489,10,130020025,q,10q
ENSG00000103932,15,41517176,q,15q
ENSG00000148795,10,102830461,q,10q
ENSG00000155744,2,200973718,q,2q
ENSG00000156219,4,76011184,q,4q
ENSG00000112419,6,143536845,q,6q
ENSG00000168872,16,70346861,q,16q
ENSG00000104331,8,56957931,q,8q
ENSG00000163362,1,200891003,q,1q
ENSG00000142552,19,49526534,q,19q
ENSG00000138207,10,93590170,q,10q
ENSG00000104529,8,143579697,q,8q
ENSG00000213585,5,133971871,q,5q
ENSG00000142252,19,45075575,q,19q
ENSG00000156110,10,74151191,q,10q
ENSG00000092051,14,23568038,q,14q
ENSG00000143398,1,151197949,q,1q
ENSG00000179218,19,12938578,p,19p
ENSG00000153179,12,64507001,q,12q
ENSG00000166669,16,10326434,p,16p
ENSG00000183208,15,90233471,q,15q
ENSG00000129170,11,19176519,p,11p
ENSG00000070367,14,57200507,q,14q
ENSG00000137814,15,42548828,q,15q
ENSG00000121361,12,21764950,p,12p
ENSG00000107959,10,3137728,p,10p
ENSG00000172572,12,20368537,p,12p
ENSG00000064547,19,19623639,p,19p
ENSG00000185043,15,90229975,q,15q
ENSG00000213694,9,88990863,q,9q
ENSG00000198925,2,219219380,q,2q
ENSG00000119314,9,112215071,q,9q
ENSG00000091039,12,76351797,q,12q
ENSG00000205363,15,73735441,q,15q
ENSG00000137269,6,53794497,p,6p
ENSG00000137648,11,118077012,q,11q
ENSG00000114062,15,25333728,q,15q
ENSG00000113384,5,32124712,p,5p
ENSG00000100433,14,88180103,q,14q
ENSG00000204616,6,30102886,p,6p
ENSG00000040275,5,169583632,q,5q
ENSG00000167608,19,54160095,q,19q
ENSG00000179044,16,67184314,q,16q
ENSG00000119684,14,75013769,q,14q
ENSG00000163281,4,44682200,p,4p
ENSG00000112562,6,168440656,q,6q
ENSG00000159674,4,1166932,p,4p
ENSG00000107758,10,73436418,q,10q
ENSG00000138777,4,105369077,q,4q
ENSG00000146070,6,46704201,p,6p
ENSG00000080298,9,3218297,p,9p
ENSG00000145675,5,68215740,q,5q
ENSG00000112312,6,24774892,p,6p
ENSG00000156858,16,30650717,p,16p
ENSG00000151338,14,37197891,q,14q
ENSG00000173218,1,115641854,p,1p
ENSG00000169181,16,27787526,p,16p
ENSG00000165030,9,91408748,q,9q
ENSG00000165406,10,45454585,q,10q
ENSG00000148090,9,91213815,q,9q
ENSG00000143033,1,93079235,p,1p
ENSG00000005206,19,2328613,p,19p
ENSG00000051108,16,56930815,q,16q
ENSG00000164465,6,117453817,q,6q
ENSG00000092108,14,30622291,q,14q
ENSG00000173599,11,66848208,q,11q
ENSG00000135679,12,68808175,q,12q
ENSG00000062650,10,86435256,q,10q
ENSG00000197070,9,137605619,q,9q
ENSG00000135299,6,89433119,q,6q
ENSG00000171476,4,56647989,q,4q
ENSG00000165929,14,91779746,q,14q
ENSG00000137124,9,38392623,p,9p
ENSG00000128908,15,40978880,q,15q
ENSG00000165280,9,35053928,p,9p
ENSG00000072840,4,5711201,p,4p
ENSG00000157349,16,70289663,q,16q
ENSG00000116584,1,155946851,q,1q
ENSG00000160867,5,177086456,q,5q
ENSG00000105321,19,47255980,q,19q
ENSG00000075884,2,143091362,q,2q
ENSG00000198948,4,169986597,q,4q
ENSG00000164169,4,147635654,q,4q
ENSG00000079805,19,10717974,p,19p
ENSG00000169814,3,15601341,p,3p
ENSG00000145241,4,67468762,q,4q
ENSG00000165626,10,13438484,p,10p
ENSG00000115750,2,9843443,p,2p
ENSG00000258818,14,20682598,q,14q
ENSG00000198894,14,77098126,q,14q
ENSG00000168497,2,191834305,q,2q
ENSG00000171224,10,69630241,q,10q
ENSG00000144224,2,135741631,q,2q
ENSG00000196663,14,102362941,q,14q
ENSG00000165887,10,97572499,q,10q
ENSG00000091490,4,25747433,p,4p
ENSG00000168904,15,99250937,q,15q
ENSG00000188690,10,125784980,q,10q
ENSG00000162402,1,55066359,p,1p
ENSG00000154175,3,100749155,q,3q
ENSG00000197776,14,49693105,q,14q
ENSG00000166965,15,90954825,q,15q
ENSG00000165521,14,88612240,q,14q
ENSG00000177868,1,42807040,p,1p
ENSG00000115677,2,241227264,q,2q
ENSG00000166589,16,66908122,q,16q
ENSG00000197614,12,8637346,p,12p
ENSG00000188807,1,9588721,p,1p
ENSG00000138778,4,103105349,q,4q
ENSG00000104980,19,7926718,p,19p
ENSG00000107201,9,32455302,p,9p
ENSG00000185880,15,44728988,q,15q
ENSG00000116954,1,38838198,p,1p
ENSG00000231852,6,32038298,p,6p
ENSG00000100802,14,22985894,q,14q
ENSG00000197587,1,46489822,p,1p
ENSG00000116874,1,119030284,p,1p
ENSG00000137693,11,102110099,q,11q
ENSG00000010165,1,171781660,q,1q
ENSG00000128973,15,68206992,q,15q
ENSG00000181035,19,19061697,p,19p
ENSG00000142494,17,19495385,p,17p
ENSG00000185988,19,1508023,p,19p
ENSG00000174718,12,31959370,p,12p
ENSG00000164978,9,34329506,p,9p
ENSG00000118193,1,200551497,q,1q
ENSG00000118369,11,78188812,q,11q
ENSG00000117906,15,76931738,q,15q
ENSG00000163874,1,37474496,p,1p
ENSG00000136891,9,100302072,q,9q
ENSG00000133265,19,55262219,q,19q
ENSG00000004139,17,28364356,q,17q
ENSG00000240563,1,62194257,p,1p
ENSG00000010295,12,6538961,p,12p
ENSG00000156136,4,70992538,q,4q
ENSG00000173020,11,67266391,q,11q
ENSG00000140553,15,90930180,q,15q
ENSG00000162624,1,75128434,p,1p
ENSG00000167900,17,78172780,q,17q
ENSG00000165533,14,88824153,q,14q
ENSG00000160075,1,1541673,p,1p
ENSG00000164118,4,174283295,q,4q
ENSG00000112305,6,70667776,q,6q
ENSG00000129347,19,10553085,p,19p
ENSG00000116251,1,6185020,p,1p
ENSG00000179593,17,8039011,p,17p
ENSG00000123352,12,49366240,q,12q
ENSG00000177674,1,11736084,p,1p
ENSG00000012779,10,45374150,q,10q
ENSG00000137074,9,32886601,p,9p
ENSG00000065882,4,37890836,p,4p
ENSG00000105355,19,4838339,p,19p
ENSG00000030582,17,44345108,q,17q
ENSG00000175756,1,1373729,p,1p
ENSG00000204463,6,31638544,p,6p
ENSG00000167207,16,50693217,q,16q
ENSG00000187097,14,73958010,q,14q
ENSG00000117751,1,27830782,p,1p
ENSG00000090857,16,70114246,q,16q
ENSG00000174915,11,448268,p,11p
ENSG00000105523,19,48599961,q,19q
ENSG00000132485,1,71063251,p,1p
ENSG00000070423,19,647526,p,19p
ENSG00000168000,11,62689289,q,11q
ENSG00000167202,15,77984036,q,15q
ENSG00000138279,10,73375101,q,10q
ENSG00000127329,12,70515870,q,12q
ENSG00000141012,16,88813733,q,16q
ENSG00000121454,1,180230188,q,1q
ENSG00000177469,17,42402449,q,17q
ENSG00000196365,19,5691834,p,19p
ENSG00000087157,17,78378637,q,17q
ENSG00000132122,1,48295373,p,1p
ENSG00000110768,11,18322276,p,11p
ENSG00000066933,15,71822291,q,15q
ENSG00000119514,9,98807613,q,9q
ENSG00000197562,16,589007,p,16p
ENSG00000167280,17,79074824,q,17q
ENSG00000122481,1,95234189,p,1p
ENSG00000165272,9,33441156,p,9p
ENSG00000137055,9,26903372,p,9p
ENSG00000143543,1,153974269,q,1q
ENSG00000090861,16,70251983,q,16q
ENSG00000267060,17,42968088,q,17q
ENSG00000131188,5,177446445,q,5q
ENSG00000145780,5,115520908,q,5q
ENSG00000204764,5,170861870,q,5q
ENSG00000162188,11,62706400,q,11q
ENSG00000083290,17,19770829,p,17p
ENSG00000166477,15,51938025,q,15q
ENSG00000116771,1,15571699,p,1p
ENSG00000184545,11,1554051,p,11p
ENSG00000117419,1,44221070,p,1p
ENSG00000182919,11,93741570,q,11q
ENSG00000182718,15,60347134,q,15q
ENSG00000107331,9,137007234,q,9q
ENSG00000154277,4,41256413,p,4p
ENSG00000100722,14,88562948,q,14q
ENSG00000162601,1,58643440,p,1p
ENSG00000136436,17,48830971,q,17q
ENSG00000143858,1,202590596,q,1q
ENSG00000127946,7,75533298,q,7q
ENSG00000273274,1,32465050,p,1p
ENSG00000196754,1,153560950,q,1q
ENSG00000135040,9,85941002,q,9q
ENSG00000151881,5,43444252,p,5p
ENSG00000213281,1,114704469,p,1p
ENSG00000187094,3,42257823,p,3p
ENSG00000197561,19,850951,p,19p
ENSG00000164076,3,49857214,p,3p
ENSG00000145332,4,87159981,q,4q
ENSG00000154380,1,225486765,q,1q
ENSG00000129968,19,1876810,p,19p
ENSG00000067248,5,55256055,q,5q
ENSG00000002016,12,910870,p,12p
ENSG00000008256,7,6161776,p,7p
ENSG00000203867,10,110643948,q,10q
ENSG00000159069,9,136940435,q,9q
ENSG00000099821,19,617168,p,19p
ENSG00000065618,10,104030753,q,10q
ENSG00000105928,7,24698355,p,7p
ENSG00000175287,9,128920966,q,9q
ENSG00000010256,3,48599002,p,3p
ENSG00000105792,7,90245161,q,7q
ENSG00000145715,5,87267778,q,5q
ENSG00000169435,4,73571550,q,4q
ENSG00000116830,1,117060294,p,1p
ENSG00000103043,16,70687439,q,16q
ENSG00000012048,17,43044292,q,17q
ENSG00000166888,12,57095404,q,12q
ENSG00000158092,3,136862177,q,3q
ENSG00000132406,4,4235541,p,4p
ENSG00000197993,7,142941114,q,7q
ENSG00000163349,1,113929324,p,1p
ENSG00000138670,4,81426393,q,4q
ENSG00000140740,16,21952636,p,16p
ENSG00000114698,3,146192335,q,3q
ENSG00000150760,10,126905397,q,10q
ENSG00000205903,7,6637298,p,7p
ENSG00000219545,7,7640661,p,7p
ENSG00000172262,5,43065176,p,5p
ENSG00000106366,7,101122158,q,7q
ENSG00000145244,4,47593999,p,4p
ENSG00000198668,14,90396502,q,14q
ENSG00000165209,9,123109500,q,9q
ENSG00000222011,7,102748969,q,7q
ENSG00000166333,11,6603708,p,11p
ENSG00000183379,14,74405894,q,14q
ENSG00000092148,14,31100115,q,14q
ENSG00000134480,5,87318416,q,5q
ENSG00000128591,7,128830312,q,7q
ENSG00000018408,3,149517235,q,3q
ENSG00000151208,10,77790778,q,10q
ENSG00000264364,17,58082863,q,17q
ENSG00000131389,3,14402565,p,3p
ENSG00000141994,19,5784832,p,19p
ENSG00000151292,5,123512067,q,5q
ENSG00000072778,17,7217125,p,17p
ENSG00000117154,1,18107710,p,1p
ENSG00000159593,16,66802874,q,16q
ENSG00000266094,1,206507531,q,1q
ENSG00000116221,1,54184041,p,1p
ENSG00000099326,19,58561915,q,19q
ENSG00000059377,7,139777051,q,7q
ENSG00000162636,1,108560036,p,1p
ENSG00000070214,9,105244536,q,9q
ENSG00000188916,10,127135426,q,10q
ENSG00000110324,11,117986370,q,11q
ENSG00000163827,3,46515385,p,3p
ENSG00000148814,10,132332154,q,10q
ENSG00000065717,19,2997639,p,19p
ENSG00000008118,1,209583714,q,1q
ENSG00000110446,11,60937060,q,11q
ENSG00000169714,3,129167818,q,3q
ENSG00000167323,11,3854527,p,11p
ENSG00000123737,4,121801318,q,4q
ENSG00000171813,10,132397168,q,10q
ENSG00000092847,1,35869808,p,1p
ENSG00000108001,10,129835233,q,10q
ENSG00000106631,7,44138864,p,7p
ENSG00000266412,10,46005085,q,10q
ENSG00000110651,11,2376166,p,11p
ENSG00000165025,9,90801579,q,9q
ENSG00000146826,7,100154420,q,7q
ENSG00000104953,19,2977538,p,19p
ENSG00000172331,7,134646811,q,7q
ENSG00000134077,3,9362967,p,3p
ENSG00000105976,7,116672051,q,7q
ENSG00000151498,11,134253514,q,11q
ENSG00000066044,19,7958573,p,19p
ENSG00000118777,4,88090150,q,4q
ENSG00000146013,5,138252380,q,5q
ENSG00000072803,5,171861548,q,5q
ENSG00000144468,2,226835581,q,2q
ENSG00000105701,19,18531751,p,19p
ENSG00000174628,16,19716456,p,16p
ENSG00000075624,7,5526409,p,7p
ENSG00000186952,5,110289233,q,5q
ENSG00000166455,16,81053497,q,16q
ENSG00000150455,11,126282497,q,11q
ENSG00000168140,16,4371848,p,16p
ENSG00000186889,2,62500218,p,2p
ENSG00000145911,5,178113167,q,5q
ENSG00000167113,9,128322515,q,9q
ENSG00000070770,16,58157907,q,16q
ENSG00000166033,10,122458551,q,10q
ENSG00000013016,2,31233961,p,2p
ENSG00000145936,5,170374671,q,5q
ENSG00000198643,3,58633941,p,3p
ENSG00000175309,5,178207144,q,5q
ENSG00000080493,4,71062667,q,4q
ENSG00000137656,11,116748170,q,11q
ENSG00000134318,2,11179759,p,2p
ENSG00000107140,9,35605262,p,9p
ENSG00000166123,16,46882857,q,16q
ENSG00000110435,11,34915829,p,11p
ENSG00000023041,10,112424428,q,10q
ENSG00000141750,17,39210540,q,17q
ENSG00000106823,9,92493554,q,9q
ENSG00000105989,7,117275451,q,7q
ENSG00000111596,12,70243002,q,12q
ENSG00000171298,17,80101533,q,17q
ENSG00000005020,7,26667003,p,7p
ENSG00000198853,9,35489712,p,9p
ENSG00000161714,17,45108959,q,17q
ENSG00000167081,9,125746737,q,9q
ENSG00000160695,11,119067789,q,11q
ENSG00000135698,16,82147798,q,16q
ENSG00000181045,17,80219699,q,17q
ENSG00000095713,10,97865000,q,10q
ENSG00000115970,2,43230836,p,2p
ENSG00000103047,16,68843531,q,16q
ENSG00000130558,9,135075422,q,9q
ENSG00000001626,7,117287120,q,7q
ENSG00000172663,11,67461710,q,11q
ENSG00000106799,9,99104038,q,9q
ENSG00000134470,10,5943639,p,10p
ENSG00000157368,16,70579878,q,16q
ENSG00000127663,19,4969107,p,19p
ENSG00000186635,11,72683204,q,11q
ENSG00000196155,16,67277510,q,16q
ENSG00000164989,9,15552899,p,9p
ENSG00000103647,15,68578971,q,15q
ENSG00000166886,12,57089014,q,12q
ENSG00000168421,4,40191011,p,4p
ENSG00000173726,1,235109341,q,1q
ENSG00000136378,15,78759204,q,15q
ENSG00000081803,7,122318411,q,7q
ENSG00000024526,1,68474152,p,1p
ENSG00000135048,9,71683364,q,9q
ENSG00000175970,12,120710440,q,12q
ENSG00000184209,12,123458078,q,12q
ENSG00000198087,6,47477752,p,6p
ENSG00000085365,5,78360114,q,5q
ENSG00000061987,12,62466799,q,12q
ENSG00000243449,4,2040628,p,4p
ENSG00000152642,3,32105689,p,3p
ENSG00000168214,4,26163455,p,4p
ENSG00000155265,10,97849295,q,10q
ENSG00000107816,10,100996539,q,10q
ENSG00000152492,3,191329085,q,3q
ENSG00000143107,1,108712907,p,1p
ENSG00000039123,5,55307736,q,5q
ENSG00000103404,16,23061406,p,16p
ENSG00000163191,1,152032504,q,1q
ENSG00000160803,1,156035299,q,1q
ENSG00000103550,16,19701937,p,16p
ENSG00000071626,19,1407536,p,19p
ENSG00000005238,9,35104112,p,9p
ENSG00000168038,3,41246599,p,3p
ENSG00000148572,10,63133247,q,10q
ENSG00000146147,6,53929982,p,6p
ENSG00000085999,1,46246461,p,1p
ENSG00000166816,16,75111855,q,16q
ENSG00000148498,10,34109560,p,10p
ENSG00000127415,4,986997,p,4p
ENSG00000174992,16,29777882,p,16p
ENSG00000127241,3,187217282,q,3q
ENSG00000108342,17,40015361,q,17q
ENSG00000176678,16,86576340,q,16q
ENSG00000124508,6,26383092,p,6p
ENSG00000182473,17,76080995,q,17q
ENSG00000148339,9,128068169,q,9q
ENSG00000175130,1,32333827,p,1p
ENSG00000137463,4,139266165,q,4q
ENSG00000163875,1,37489993,p,1p
ENSG00000172340,3,67360460,p,3p
ENSG00000179820,19,53864763,q,19q
ENSG00000116205,1,54052867,p,1p
ENSG00000153266,3,62369681,p,3p
ENSG00000083223,9,86287725,q,9q
ENSG00000142751,1,26876132,p,1p
ENSG00000170271,5,154818492,q,5q
ENSG00000127540,19,1597154,p,19p
ENSG00000181555,3,47016428,p,3p
ENSG00000142937,1,44775251,p,1p
ENSG00000124302,19,33621942,q,19q
ENSG00000116209,1,54026681,p,1p
ENSG00000145217,4,979073,p,4p
ENSG00000174521,19,40216058,q,19q
ENSG00000151718,4,183099126,q,4q
ENSG00000094880,5,138187644,q,5q
ENSG00000132423,6,99369401,q,6q
ENSG00000103021,16,58231157,q,16q
ENSG00000185250,6,109390215,q,6q
ENSG00000131037,19,55072020,q,19q
ENSG00000178773,16,89575732,q,16q
ENSG00000136933,9,125200538,q,9q
ENSG00000067113,5,55424849,q,5q
ENSG00000090097,3,51957448,p,3p
ENSG00000130305,7,73302516,q,7q
ENSG00000013561,5,141958328,q,5q
ENSG00000253831,1,157092043,q,1q
ENSG00000137486,11,75260122,q,11q
ENSG00000102981,16,67660909,q,16q
ENSG00000029639,6,155256134,q,6q
ENSG00000143786,1,224434660,q,1q
ENSG00000197355,9,137077483,q,9q
ENSG00000125166,16,58707130,q,16q
ENSG00000111880,6,88609897,q,6q
ENSG00000146842,7,130164713,q,7q
ENSG00000183439,4,164954446,q,4q
ENSG00000176261,1,32600172,p,1p
ENSG00000134852,4,55427903,q,4q
ENSG00000119408,9,124257606,q,9q
ENSG00000121289,19,32875925,q,19q
ENSG00000163481,2,218663866,q,2q
ENSG00000105854,7,95404861,q,7q
ENSG00000146463,1,35268667,p,1p
ENSG00000124541,6,43021593,p,6p
ENSG00000153048,16,8852942,p,16p
ENSG00000198755,6,35468366,p,6p
ENSG00000176531,19,43473625,q,19q
ENSG00000146122,6,39792298,p,6p
ENSG00000171522,5,40679915,p,5p
ENSG00000141905,19,3314403,p,19p
ENSG00000120868,12,98645149,q,12q
ENSG00000119729,2,46541806,p,2p
ENSG00000079215,5,36596588,p,5p
ENSG00000138081,2,47789316,p,2p
ENSG00000196937,7,121347792,q,7q
ENSG00000148180,9,121201324,q,9q
ENSG00000175567,11,73974061,q,11q
ENSG00000108424,17,47649476,q,17q
ENSG00000116774,1,113979024,p,1p
ENSG00000137942,1,93448055,p,1p
ENSG00000006715,7,38722974,p,7p
ENSG00000141873,19,2732204,p,19p
ENSG00000143771,1,224356858,q,1q
ENSG00000014824,4,41990496,p,4p
ENSG00000104983,19,45995444,q,19q
ENSG00000166444,11,8693343,p,11p
ENSG00000115211,2,27363420,p,2p
ENSG00000159377,1,151399556,q,1q
ENSG00000113312,5,160009100,q,5q
ENSG00000153786,16,84974175,q,16q
ENSG00000243649,6,31945650,p,6p
ENSG00000127125,1,42456117,p,1p
ENSG00000132763,1,45500300,p,1p
ENSG00000112874,5,103548855,q,5q
ENSG00000149923,16,30075967,p,16p
ENSG00000143748,1,224227334,q,1q
ENSG00000141569,17,75880335,q,17q
ENSG00000112981,5,138115169,q,5q
ENSG00000126247,19,36139953,q,19q
ENSG00000145506,5,1008021,p,5p
ENSG00000180329,17,44673069,q,17q
ENSG00000109790,4,39044721,p,4p
ENSG00000141698,17,41825057,q,17q
ENSG00000128050,4,56435058,q,4q
ENSG00000198624,5,151181052,q,5q
ENSG00000124615,6,39899578,p,6p
ENSG00000164587,5,150442635,q,5q
ENSG00000104863,19,49114324,q,19q
ENSG00000122566,7,26171151,p,7p
ENSG00000103056,16,68358327,q,16q
ENSG00000126561,17,42287547,q,17q
ENSG00000143106,1,109399042,p,1p
ENSG00000169247,5,148923639,q,5q
ENSG00000104812,19,48968125,q,19q
ENSG00000038210,4,25160663,p,4p
